universe,symbol,name,adv_yuan,tier,slip_bp,rt_bp,threshold_bp,window,bucket,n_days,amp_p25,amp_p50,amp_p75,req_cap,grade,net_at_10pct_bp
C,300563,神宇股份,687605685.0,Q5,2.34,13.388,19.145,OOS,L,21,44.65,62.51,85.29,0.3063,YELLOW,-7.14
C,300563,神宇股份,687605685.0,Q5,2.34,13.388,19.145,OOS,M,128,39.34,51.16,68.54,0.3742,YELLOW,-8.27
C,300563,神宇股份,687605685.0,Q5,2.34,13.388,19.145,OOS,H,107,45.0,61.21,79.4,0.3128,YELLOW,-7.27
C,300563,神宇股份,687605685.0,Q5,2.34,13.388,19.145,OOS,ALL,256,41.65,55.49,76.97,0.345,YELLOW,-7.84
C,300469,信息发展,481516980.0,Q5,2.34,13.388,19.145,IS,L,157,67.6,94.95,126.54,0.2016,GREEN,-3.89
C,300469,信息发展,481516980.0,Q5,2.34,13.388,19.145,IS,M,111,77.3,101.79,123.03,0.1881,GREEN,-3.21
C,300469,信息发展,481516980.0,Q5,2.34,13.388,19.145,IS,H,135,101.37,131.77,174.43,0.1453,GREEN,-0.21
C,300469,信息发展,481516980.0,Q5,2.34,13.388,19.145,IS,ALL,403,77.28,107.57,140.99,0.178,GREEN,-2.63
C,300469,信息发展,481516980.0,Q5,2.34,13.388,19.145,OOS,L,21,50.51,63.45,73.18,0.3017,YELLOW,-7.04
C,300469,信息发展,481516980.0,Q5,2.34,13.388,19.145,OOS,M,128,69.03,81.58,99.8,0.2347,GREEN,-5.23
C,300469,信息发展,481516980.0,Q5,2.34,13.388,19.145,OOS,H,107,76.4,94.03,121.71,0.2036,GREEN,-3.98
C,300469,信息发展,481516980.0,Q5,2.34,13.388,19.145,OOS,ALL,256,68.93,84.44,103.56,0.2267,GREEN,-4.94
C,300843,胜蓝股份,303900857.0,Q4,4.0,16.708,23.892,IS,L,157,48.83,70.39,96.3,0.3394,YELLOW,-9.67
C,300843,胜蓝股份,303900857.0,Q4,4.0,16.708,23.892,IS,M,111,66.18,85.66,136.6,0.2789,YELLOW,-8.14
C,300843,胜蓝股份,303900857.0,Q4,4.0,16.708,23.892,IS,H,135,71.29,90.58,119.3,0.2638,YELLOW,-7.65
C,300843,胜蓝股份,303900857.0,Q4,4.0,16.708,23.892,IS,ALL,403,60.05,81.08,113.58,0.2947,YELLOW,-8.6
C,300843,胜蓝股份,303900857.0,Q4,4.0,16.708,23.892,OOS,L,21,63.38,88.69,103.91,0.2694,YELLOW,-7.84
C,300843,胜蓝股份,303900857.0,Q4,4.0,16.708,23.892,OOS,M,128,70.29,89.17,118.86,0.2679,YELLOW,-7.79
C,300843,胜蓝股份,303900857.0,Q4,4.0,16.708,23.892,OOS,H,107,86.92,122.98,159.72,0.1943,GREEN,-4.41
C,300843,胜蓝股份,303900857.0,Q4,4.0,16.708,23.892,OOS,ALL,256,73.86,99.26,136.29,0.2407,GREEN,-6.78
C,301396,宏景科技,382306772.0,Q4,4.0,16.708,23.892,IS,L,157,52.99,69.39,95.56,0.3443,YELLOW,-9.77
C,301396,宏景科技,382306772.0,Q4,4.0,16.708,23.892,IS,M,111,67.72,91.06,138.89,0.2624,YELLOW,-7.6
C,301396,宏景科技,382306772.0,Q4,4.0,16.708,23.892,IS,H,135,71.56,97.91,127.72,0.244,GREEN,-6.92
C,301396,宏景科技,382306772.0,Q4,4.0,16.708,23.892,IS,ALL,403,63.06,85.9,117.25,0.2781,YELLOW,-8.12
C,301396,宏景科技,382306772.0,Q4,4.0,16.708,23.892,OOS,L,21,69.56,84.43,110.02,0.283,YELLOW,-8.26
C,301396,宏景科技,382306772.0,Q4,4.0,16.708,23.892,OOS,M,128,69.36,96.83,131.2,0.2467,GREEN,-7.02
C,301396,宏景科技,382306772.0,Q4,4.0,16.708,23.892,OOS,H,107,101.81,138.53,165.67,0.1725,GREEN,-2.85
C,301396,宏景科技,382306772.0,Q4,4.0,16.708,23.892,OOS,ALL,256,77.97,113.69,153.95,0.2102,GREEN,-5.34
C,300399,天利科技,386234132.0,Q4,4.0,16.708,23.892,IS,L,157,65.83,82.42,109.37,0.2899,YELLOW,-8.47
C,300399,天利科技,386234132.0,Q4,4.0,16.708,23.892,IS,M,111,68.08,89.02,116.95,0.2684,YELLOW,-7.81
C,300399,天利科技,386234132.0,Q4,4.0,16.708,23.892,IS,H,135,82.2,117.27,164.18,0.2037,GREEN,-4.98
C,300399,天利科技,386234132.0,Q4,4.0,16.708,23.892,IS,ALL,403,69.15,93.95,131.22,0.2543,YELLOW,-7.31
C,300399,天利科技,386234132.0,Q4,4.0,16.708,23.892,OOS,L,21,47.01,56.13,62.62,0.4257,YELLOW,-11.09
C,300399,天利科技,386234132.0,Q4,4.0,16.708,23.892,OOS,M,128,46.23,58.75,72.01,0.4067,YELLOW,-10.83
C,300399,天利科技,386234132.0,Q4,4.0,16.708,23.892,OOS,H,107,49.3,65.42,78.72,0.3652,YELLOW,-10.17
C,300399,天利科技,386234132.0,Q4,4.0,16.708,23.892,OOS,ALL,256,47.15,59.7,74.44,0.4002,YELLOW,-10.74
C,300561,汇金科技,718640061.0,Q5,2.34,13.388,19.145,IS,L,157,53.17,70.81,106.49,0.2704,YELLOW,-6.31
C,300561,汇金科技,718640061.0,Q5,2.34,13.388,19.145,IS,M,111,58.83,83.69,128.22,0.2288,GREEN,-5.02
C,300561,汇金科技,718640061.0,Q5,2.34,13.388,19.145,IS,H,134,83.59,135.61,218.47,0.1412,GREEN,0.17
C,300561,汇金科技,718640061.0,Q5,2.34,13.388,19.145,IS,ALL,402,58.99,87.06,148.22,0.2199,GREEN,-4.68
C,300561,汇金科技,718640061.0,Q5,2.34,13.388,19.145,OOS,L,21,60.52,81.58,107.2,0.2347,GREEN,-5.23
C,300561,汇金科技,718640061.0,Q5,2.34,13.388,19.145,OOS,M,128,57.29,74.66,100.68,0.2564,YELLOW,-5.92
C,300561,汇金科技,718640061.0,Q5,2.34,13.388,19.145,OOS,H,107,73.25,97.52,143.27,0.1963,GREEN,-3.64
C,300561,汇金科技,718640061.0,Q5,2.34,13.388,19.145,OOS,ALL,256,60.61,85.49,116.05,0.2239,GREEN,-4.84
C,301082,久盛电气,221380631.0,Q4,4.0,16.708,23.892,IS,L,157,54.98,72.79,108.29,0.3282,YELLOW,-9.43
C,301082,久盛电气,221380631.0,Q4,4.0,16.708,23.892,IS,M,111,55.05,72.16,94.56,0.3311,YELLOW,-9.49
C,301082,久盛电气,221380631.0,Q4,4.0,16.708,23.892,IS,H,135,72.96,93.95,119.07,0.2543,YELLOW,-7.31
C,301082,久盛电气,221380631.0,Q4,4.0,16.708,23.892,IS,ALL,403,58.28,80.28,109.73,0.2976,YELLOW,-8.68
C,301082,久盛电气,221380631.0,Q4,4.0,16.708,23.892,OOS,L,21,40.69,49.7,55.54,0.4807,YELLOW,-11.74
C,301082,久盛电气,221380631.0,Q4,4.0,16.708,23.892,OOS,M,128,44.02,55.56,71.21,0.43,YELLOW,-11.15
C,301082,久盛电气,221380631.0,Q4,4.0,16.708,23.892,OOS,H,107,49.87,60.61,78.04,0.3942,YELLOW,-10.65
C,301082,久盛电气,221380631.0,Q4,4.0,16.708,23.892,OOS,ALL,256,44.76,57.28,72.28,0.4171,YELLOW,-10.98
C,688205,德科立,289866052.0,Q4,4.0,16.708,23.892,IS,L,157,74.06,91.47,120.23,0.2612,YELLOW,-7.56
C,688205,德科立,289866052.0,Q4,4.0,16.708,23.892,IS,M,111,73.28,92.71,159.55,0.2577,YELLOW,-7.44
C,688205,德科立,289866052.0,Q4,4.0,16.708,23.892,IS,H,135,90.35,126.7,162.61,0.1886,GREEN,-4.04
C,688205,德科立,289866052.0,Q4,4.0,16.708,23.892,IS,ALL,403,77.48,100.77,143.76,0.2371,GREEN,-6.63
C,688205,德科立,289866052.0,Q4,4.0,16.708,23.892,OOS,L,21,93.87,107.63,125.73,0.222,GREEN,-5.94
C,688205,德科立,289866052.0,Q4,4.0,16.708,23.892,OOS,M,128,111.15,142.26,173.05,0.1679,GREEN,-2.48
C,688205,德科立,289866052.0,Q4,4.0,16.708,23.892,OOS,H,107,119.02,142.44,161.02,0.1677,GREEN,-2.46
C,688205,德科立,289866052.0,Q4,4.0,16.708,23.892,OOS,ALL,256,110.71,139.91,164.53,0.1708,GREEN,-2.72
C,301306,西测测试,204535017.0,Q4,4.0,16.708,23.892,IS,L,157,58.52,82.51,119.02,0.2896,YELLOW,-8.46
C,301306,西测测试,204535017.0,Q4,4.0,16.708,23.892,IS,M,111,65.28,77.84,98.66,0.3069,YELLOW,-8.92
C,301306,西测测试,204535017.0,Q4,4.0,16.708,23.892,IS,H,135,80.22,103.84,136.64,0.2301,GREEN,-6.32
C,301306,西测测试,204535017.0,Q4,4.0,16.708,23.892,IS,ALL,403,66.14,87.43,120.86,0.2733,YELLOW,-7.96
C,301306,西测测试,204535017.0,Q4,4.0,16.708,23.892,OOS,L,21,74.86,139.7,170.02,0.171,GREEN,-2.74
C,301306,西测测试,204535017.0,Q4,4.0,16.708,23.892,OOS,M,128,77.89,94.59,127.87,0.2526,YELLOW,-7.25
C,301306,西测测试,204535017.0,Q4,4.0,16.708,23.892,OOS,H,107,85.53,114.74,152.5,0.2082,GREEN,-5.23
C,301306,西测测试,204535017.0,Q4,4.0,16.708,23.892,OOS,ALL,256,79.77,102.1,148.46,0.234,GREEN,-6.5
C,301000,肇民科技,325631041.0,Q4,4.0,16.708,23.892,IS,L,157,57.78,70.52,86.99,0.3388,YELLOW,-9.66
C,301000,肇民科技,325631041.0,Q4,4.0,16.708,23.892,IS,M,111,67.16,90.55,125.35,0.2639,YELLOW,-7.65
C,301000,肇民科技,325631041.0,Q4,4.0,16.708,23.892,IS,H,135,78.46,102.04,137.91,0.2341,GREEN,-6.5
C,301000,肇民科技,325631041.0,Q4,4.0,16.708,23.892,IS,ALL,403,63.1,83.93,118.28,0.2847,YELLOW,-8.31
C,301000,肇民科技,325631041.0,Q4,4.0,16.708,23.892,OOS,L,21,46.07,62.75,79.56,0.3807,YELLOW,-10.43
C,301000,肇民科技,325631041.0,Q4,4.0,16.708,23.892,OOS,M,128,47.06,58.08,82.88,0.4114,YELLOW,-10.9
C,301000,肇民科技,325631041.0,Q4,4.0,16.708,23.892,OOS,H,107,50.47,65.13,86.38,0.3668,YELLOW,-10.19
C,301000,肇民科技,325631041.0,Q4,4.0,16.708,23.892,OOS,ALL,256,47.14,61.42,84.07,0.389,YELLOW,-10.57
C,300757,罗博特科,1068384568.0,Q5,2.34,13.388,19.145,IS,L,157,62.26,75.58,96.44,0.2533,YELLOW,-5.83
C,300757,罗博特科,1068384568.0,Q5,2.34,13.388,19.145,IS,M,111,68.05,87.28,113.41,0.2194,GREEN,-4.66
C,300757,罗博特科,1068384568.0,Q5,2.34,13.388,19.145,IS,H,135,85.81,113.93,155.72,0.168,GREEN,-1.99
C,300757,罗博特科,1068384568.0,Q5,2.34,13.388,19.145,IS,ALL,403,66.62,88.44,120.16,0.2165,GREEN,-4.54
C,300757,罗博特科,1068384568.0,Q5,2.34,13.388,19.145,OOS,L,21,78.18,104.29,125.22,0.1836,GREEN,-2.96
C,300757,罗博特科,1068384568.0,Q5,2.34,13.388,19.145,OOS,M,128,78.67,97.4,125.06,0.1966,GREEN,-3.65
C,300757,罗博特科,1068384568.0,Q5,2.34,13.388,19.145,OOS,H,107,96.28,112.53,132.32,0.1701,GREEN,-2.13
C,300757,罗博特科,1068384568.0,Q5,2.34,13.388,19.145,OOS,ALL,256,84.04,105.41,127.58,0.1816,GREEN,-2.85
C,300781,因赛集团,509591934.0,Q5,2.34,13.388,19.145,IS,L,157,54.61,67.42,92.04,0.284,YELLOW,-6.65
C,300781,因赛集团,509591934.0,Q5,2.34,13.388,19.145,IS,M,111,58.45,75.7,92.65,0.2529,YELLOW,-5.82
C,300781,因赛集团,509591934.0,Q5,2.34,13.388,19.145,IS,H,131,86.33,119.97,162.21,0.1596,GREEN,-1.39
C,300781,因赛集团,509591934.0,Q5,2.34,13.388,19.145,IS,ALL,399,59.44,81.48,118.59,0.235,GREEN,-5.24
C,300781,因赛集团,509591934.0,Q5,2.34,13.388,19.145,OOS,L,21,46.71,61.9,95.11,0.3093,YELLOW,-7.2
C,300781,因赛集团,509591934.0,Q5,2.34,13.388,19.145,OOS,M,128,45.36,58.53,83.36,0.3271,YELLOW,-7.53
C,300781,因赛集团,509591934.0,Q5,2.34,13.388,19.145,OOS,H,107,49.25,61.7,79.65,0.3103,YELLOW,-7.22
C,300781,因赛集团,509591934.0,Q5,2.34,13.388,19.145,OOS,ALL,256,46.03,60.51,81.2,0.3164,YELLOW,-7.34
C,300622,博士眼镜,505448350.0,Q5,2.34,13.388,19.145,IS,L,157,43.83,58.31,75.9,0.3283,YELLOW,-7.56
C,300622,博士眼镜,505448350.0,Q5,2.34,13.388,19.145,IS,M,111,60.37,86.79,129.21,0.2206,GREEN,-4.71
C,300622,博士眼镜,505448350.0,Q5,2.34,13.388,19.145,IS,H,135,71.65,106.44,160.89,0.1799,GREEN,-2.74
C,300622,博士眼镜,505448350.0,Q5,2.34,13.388,19.145,IS,ALL,403,55.41,75.86,126.14,0.2524,YELLOW,-5.8
C,300622,博士眼镜,505448350.0,Q5,2.34,13.388,19.145,OOS,L,21,55.83,76.49,85.31,0.2503,YELLOW,-5.74
C,300622,博士眼镜,505448350.0,Q5,2.34,13.388,19.145,OOS,M,128,38.5,53.69,71.38,0.3566,YELLOW,-8.02
C,300622,博士眼镜,505448350.0,Q5,2.34,13.388,19.145,OOS,H,107,43.44,56.75,68.3,0.3374,YELLOW,-7.71
C,300622,博士眼镜,505448350.0,Q5,2.34,13.388,19.145,OOS,ALL,256,42.24,55.78,72.08,0.3432,YELLOW,-7.81
C,688183,生益电子,424344383.0,Q5,2.34,13.388,19.145,IS,L,157,77.15,95.16,130.95,0.2012,GREEN,-3.87
C,688183,生益电子,424344383.0,Q5,2.34,13.388,19.145,IS,M,111,79.61,98.46,132.2,0.1944,GREEN,-3.54
C,688183,生益电子,424344383.0,Q5,2.34,13.388,19.145,IS,H,135,80.09,108.49,133.71,0.1765,GREEN,-2.54
C,688183,生益电子,424344383.0,Q5,2.34,13.388,19.145,IS,ALL,403,78.57,99.34,132.72,0.1927,GREEN,-3.45
C,688183,生益电子,424344383.0,Q5,2.34,13.388,19.145,OOS,L,21,79.91,91.81,104.87,0.2085,GREEN,-4.21
C,688183,生益电子,424344383.0,Q5,2.34,13.388,19.145,OOS,M,128,78.96,95.91,118.96,0.1996,GREEN,-3.8
C,688183,生益电子,424344383.0,Q5,2.34,13.388,19.145,OOS,H,107,112.17,130.97,156.49,0.1462,GREEN,-0.29
C,688183,生益电子,424344383.0,Q5,2.34,13.388,19.145,OOS,ALL,256,85.43,111.64,138.52,0.1715,GREEN,-2.22
C,301076,新瀚新材,296650319.0,Q4,4.0,16.708,23.892,IS,L,157,53.24,66.36,97.97,0.36,YELLOW,-10.07
C,301076,新瀚新材,296650319.0,Q4,4.0,16.708,23.892,IS,M,111,63.35,85.74,125.24,0.2787,YELLOW,-8.13
C,301076,新瀚新材,296650319.0,Q4,4.0,16.708,23.892,IS,H,135,74.53,102.16,141.21,0.2339,GREEN,-6.49
C,301076,新瀚新材,296650319.0,Q4,4.0,16.708,23.892,IS,ALL,403,60.72,81.11,121.81,0.2946,YELLOW,-8.6
C,301076,新瀚新材,296650319.0,Q4,4.0,16.708,23.892,OOS,L,21,55.73,70.6,95.07,0.3384,YELLOW,-9.65
C,301076,新瀚新材,296650319.0,Q4,4.0,16.708,23.892,OOS,M,128,51.6,63.68,83.24,0.3752,YELLOW,-10.34
C,301076,新瀚新材,296650319.0,Q4,4.0,16.708,23.892,OOS,H,107,52.43,72.94,99.45,0.3276,YELLOW,-9.41
C,301076,新瀚新材,296650319.0,Q4,4.0,16.708,23.892,OOS,ALL,256,52.4,65.44,89.83,0.3651,YELLOW,-10.16
C,300071,福石控股,298908518.0,Q4,4.0,16.708,23.892,IS,L,157,56.55,79.44,95.24,0.3008,YELLOW,-8.76
C,300071,福石控股,298908518.0,Q4,4.0,16.708,23.892,IS,M,111,67.28,95.24,123.73,0.2509,YELLOW,-7.18
C,300071,福石控股,298908518.0,Q4,4.0,16.708,23.892,IS,H,135,73.6,112.47,152.76,0.2124,GREEN,-5.46
C,300071,福石控股,298908518.0,Q4,4.0,16.708,23.892,IS,ALL,403,64.03,89.69,121.03,0.2664,YELLOW,-7.74
C,300071,福石控股,298908518.0,Q4,4.0,16.708,23.892,OOS,L,21,60.24,83.1,109.07,0.2875,YELLOW,-8.4
C,300071,福石控股,298908518.0,Q4,4.0,16.708,23.892,OOS,M,128,59.15,75.71,98.86,0.3156,YELLOW,-9.14
C,300071,福石控股,298908518.0,Q4,4.0,16.708,23.892,OOS,H,107,60.24,77.92,101.16,0.3066,YELLOW,-8.92
C,300071,福石控股,298908518.0,Q4,4.0,16.708,23.892,OOS,ALL,256,59.69,77.92,101.03,0.3066,YELLOW,-8.92
C,603716,塞力医疗,322160480.0,Q4,4.0,16.708,23.892,IS,L,157,58.68,71.37,109.05,0.3348,YELLOW,-9.57
C,603716,塞力医疗,322160480.0,Q4,4.0,16.708,23.892,IS,M,111,65.11,89.74,114.46,0.2662,YELLOW,-7.73
C,603716,塞力医疗,322160480.0,Q4,4.0,16.708,23.892,IS,H,135,64.82,79.37,118.21,0.301,YELLOW,-8.77
C,603716,塞力医疗,322160480.0,Q4,4.0,16.708,23.892,IS,ALL,403,62.66,78.68,113.8,0.3037,YELLOW,-8.84
C,603716,塞力医疗,322160480.0,Q4,4.0,16.708,23.892,OOS,L,21,49.7,53.34,61.61,0.4479,YELLOW,-11.37
C,603716,塞力医疗,322160480.0,Q4,4.0,16.708,23.892,OOS,M,128,37.86,50.65,73.12,0.4717,YELLOW,-11.64
C,603716,塞力医疗,322160480.0,Q4,4.0,16.708,23.892,OOS,H,107,57.44,73.16,99.11,0.3266,YELLOW,-9.39
C,603716,塞力医疗,322160480.0,Q4,4.0,16.708,23.892,OOS,ALL,256,44.25,60.62,86.68,0.3941,YELLOW,-10.65
C,300287,飞利信,507355818.0,Q5,2.34,13.388,19.145,IS,L,157,54.45,76.05,109.29,0.2517,YELLOW,-5.78
C,300287,飞利信,507355818.0,Q5,2.34,13.388,19.145,IS,M,111,71.4,91.32,118.89,0.2096,GREEN,-4.26
C,300287,飞利信,507355818.0,Q5,2.34,13.388,19.145,IS,H,135,78.39,100.4,138.96,0.1907,GREEN,-3.35
C,300287,飞利信,507355818.0,Q5,2.34,13.388,19.145,IS,ALL,403,63.79,90.5,117.74,0.2115,GREEN,-4.34
C,300287,飞利信,507355818.0,Q5,2.34,13.388,19.145,OOS,L,21,40.9,56.5,61.6,0.3388,YELLOW,-7.74
C,300287,飞利信,507355818.0,Q5,2.34,13.388,19.145,OOS,M,128,39.67,50.83,60.9,0.3766,YELLOW,-8.3
C,300287,飞利信,507355818.0,Q5,2.34,13.388,19.145,OOS,H,107,46.89,58.14,84.87,0.3293,YELLOW,-7.57
C,300287,飞利信,507355818.0,Q5,2.34,13.388,19.145,OOS,ALL,256,41.41,53.54,73.81,0.3576,YELLOW,-8.03
C,300159,新研股份,258953412.0,Q4,4.0,16.708,23.892,IS,L,157,82.14,91.53,101.27,0.261,YELLOW,-7.55
C,300159,新研股份,258953412.0,Q4,4.0,16.708,23.892,IS,M,110,84.21,102.15,119.94,0.2339,GREEN,-6.49
C,300159,新研股份,258953412.0,Q4,4.0,16.708,23.892,IS,H,135,90.23,109.14,132.47,0.2189,GREEN,-5.79
C,300159,新研股份,258953412.0,Q4,4.0,16.708,23.892,IS,ALL,402,84.84,97.14,119.05,0.246,GREEN,-6.99
C,300159,新研股份,258953412.0,Q4,4.0,16.708,23.892,OOS,L,20,59.97,62.45,68.2,0.3826,YELLOW,-10.46
C,300159,新研股份,258953412.0,Q4,4.0,16.708,23.892,OOS,M,128,60.42,64.46,72.99,0.3706,YELLOW,-10.26
C,300159,新研股份,258953412.0,Q4,4.0,16.708,23.892,OOS,H,107,50.07,65.47,75.19,0.3649,YELLOW,-10.16
C,300159,新研股份,258953412.0,Q4,4.0,16.708,23.892,OOS,ALL,255,59.26,64.62,72.66,0.3697,YELLOW,-10.25
