因子ID,THS代码,因子名称,类别,频度,数据来源
FAC_04882,ths_accum_dividend_ratio_in3y_stock,Accum Dividend Ratio In3Y,比率指标,年频,待验证,,,,,
FAC_04883,ths_accum_divid_perc_3y_ann_inclu_stock,Accum Divid Perc 3Y Ann Inclu,其他,年频,待验证,,,,,
FAC_04884,ths_cash_dividend_ratio_stock,Cash Dividend Ratio,现金流,年频,待验证,,,,,
FAC_04885,ths_dividend_rate_from_ipo_stock,Dividend Rate From Ipo,比率指标,年频,待验证,,,,,
FAC_04886,ths_latest_dividend_rp_stock,Latest Dividend Rp,其他,年频,待验证,,,,,
FAC_04887,ths_dividend_progress_stock,Dividend Progress,其他,年频,待验证,,,,,
FAC_04888,ths_dividend_object_stock,Dividend Object,其他,年频,待验证,,,,,
FAC_04889,ths_dividend_sign_stock,Dividend Sign,其他,年频,待验证,,,,,
FAC_04890,ths_pre_disclosure_date_stock,Pre Disclosure Date,其他,年频,待验证,,,,,
FAC_04891,ths_dividend_plan_ad_stock,Dividend Plan Ad,其他,年频,待验证,,,,,
FAC_04892,ths_dividend_sgm_ad_stock,Dividend Sgm Ad,其他,年频,待验证,,,,,
FAC_04893,ths_dividend_implement_ad_stock,Dividend Implement Ad,其他,年频,待验证,,,,,
FAC_04894,ths_dividend_equity_rd_stock,Dividend Equity Rd,资产负债,年频,待验证,,,,,
FAC_04895,ths_bshare_last_trading_date_stock,Bshare Last Trading Date,股东股份,年频,待验证,,,,,
FAC_04896,ths_dividend_bshare_equity_rd_stock,Dividend Bshare Equity Rd,资产负债,年频,待验证,,,,,
FAC_04897,ths_ex_dividend_date_stock,Ex Dividend Date,其他,年频,待验证,,,,,
FAC_04898,ths_interest_paid_date_stock,Interest Paid Date,财务指标,年频,待验证,,,,,
FAC_04899,ths_listed_td_of_bonus_shares_stock,Listed Td Of Bonus Shares,股东股份,年频,待验证,,,,,
FAC_04900,ths_pre_close_stock,Pre Close,其他,年频,待验证,,,,,
FAC_04901,ths_open_price_stock,Open Price,行情交易,年频,待验证,,,,,
FAC_04902,ths_high_price_stock,High Price,行情交易,年频,待验证,,,,,
FAC_04903,ths_low_stock,Low,其他,年频,待验证,,,,,
FAC_04904,ths_close_price_stock,Close Price,行情交易,年频,待验证,,,,,
FAC_04905,ths_avg_price_stock,Avg Price,行情交易,年频,待验证,,,,,
FAC_04906,ths_max_up_stock,Max Up,预测指标,年频,待验证,,,,,
FAC_04907,ths_max_down_stock,Max Down,预测指标,年频,待验证,,,,,
FAC_04908,ths_chg_ratio_stock,Chg Ratio,比率指标,年频,待验证,,,,,
FAC_04909,ths_chg_stock,Chg,其他,年频,待验证,,,,,
FAC_04910,ths_vol_stock,Vol,行情交易,年频,待验证,,,,,
FAC_04911,ths_vol_btin_stock,Vol Btin,行情交易,年频,待验证,,,,,
FAC_04912,ths_amt_btin_stock,Amt Btin,其他,年频,待验证,,,,,
FAC_04913,ths_trans_num_stock,Trans Num,其他,年频,待验证,,,,,
FAC_04914,ths_amt_stock,Amt,其他,年频,待验证,,,,,
FAC_04915,ths_vol_after_trading_stock,Vol After Trading,行情交易,年频,待验证,,,,,
FAC_04916,ths_trans_num_after_trading_stock,Trans Num After Trading,其他,年频,待验证,,,,,
FAC_04917,ths_amt_after_trading_stock,Amt After Trading,其他,年频,待验证,,,,,
FAC_04918,ths_turnover_ratio_stock,Turnover Ratio,行情交易,年频,待验证,,,,,
FAC_04919,ths_vaild_turnover_stock,Vaild Turnover,行情交易,年频,待验证,,,,,
FAC_04920,ths_swing_stock,Swing,其他,年频,待验证,,,,,
FAC_04921,ths_relative_issue_price_chg_stock,Relative Issue Price Chg,行情交易,年频,待验证,,,,,
FAC_04922,ths_relative_issue_price_chg_ratio_stock,Relative Issue Price Chg Ratio,行情交易,年频,待验证,,,,,
FAC_04923,ths_relative_chg_ratio_stock,Relative Chg Ratio,比率指标,年频,待验证,,,,,
FAC_04924,ths_trading_status_stock,Trading Status,其他,年频,待验证,,,,,
FAC_04925,ths_continuous_suspension_days_stock,Continuous Suspension Days,其他,年频,待验证,,,,,
FAC_04926,ths_suspen_reason_stock,Suspen Reason,其他,年频,待验证,,,,,
FAC_04927,ths_af_stock,Af,其他,年频,待验证,,,,,
FAC_04928,ths_af2_stock,Af2,其他,年频,待验证,,,,,
FAC_04929,ths_up_and_down_status_stock,Up And Down Status,其他,年频,待验证,,,,,
FAC_04930,ths_last_td_date_stock,Last Td Date,其他,年频,待验证,,,,,
FAC_04931,ths_specified_datenearly_td_date_stock,Specified Datenearly Td Date,其他,年频,待验证,,,,,
FAC_04932,ths_ahshare_premium_rate_stock,Ahshare Premium Rate,股东股份,年频,待验证,,,,,
FAC_04933,ths_pre_close_w_stock,Pre Close W,其他,年频,待验证,,,,,
FAC_04934,ths_open_w_stock,Open W,其他,年频,待验证,,,,,
FAC_04935,ths_high_w_stock,High W,其他,年频,待验证,,,,,
FAC_04936,ths_low_w_stock,Low W,其他,年频,待验证,,,,,
FAC_04937,ths_close_w_stock,Close W,其他,年频,待验证,,,,,
FAC_04938,ths_high_close_w_stock,High Close W,其他,年频,待验证,,,,,
FAC_04939,ths_low_close_w_stock,Low Close W,其他,年频,待验证,,,,,
FAC_04940,ths_avg_price_w_stock,Avg Price W,行情交易,年频,待验证,,,,,
FAC_04941,ths_avg_close_w_stock,Avg Close W,其他,年频,待验证,,,,,
FAC_04942,ths_chg_ratio_w_stock,Chg Ratio W,比率指标,年频,待验证,,,,,
FAC_04943,ths_chg_w_stock,Chg W,其他,年频,待验证,,,,,
FAC_04944,ths_vol_w_stock,Vol W,行情交易,年频,待验证,,,,,
FAC_04945,ths_amt_w_stock,Amt W,其他,年频,待验证,,,,,
FAC_04946,ths_vol_after_trading_w_stock,Vol After Trading W,行情交易,年频,待验证,,,,,
FAC_04947,ths_amt_after_trading_w_stock,Amt After Trading W,其他,年频,待验证,,,,,
FAC_04948,ths_turnover_ratio_w_stock,Turnover Ratio W,行情交易,年频,待验证,,,,,
FAC_04949,ths_free_turnove_w_stock,Free Turnove W,其他,年频,待验证,,,,,
FAC_04950,ths_valid_turnover_w_stock,Valid Turnover W,行情交易,年频,待验证,,,,,
FAC_04951,ths_avg_turnover_rate_w_stock,Avg Turnover Rate W,行情交易,年频,待验证,,,,,
FAC_04952,ths_free_avgturnover_w_stock,Free Avgturnover W,行情交易,年频,待验证,,,,,
FAC_04953,ths_swing_w_stock,Swing W,其他,年频,待验证,,,,,
FAC_04954,ths_relative_chg_ratio_w_stock,Relative Chg Ratio W,比率指标,年频,待验证,,,,,
FAC_04955,ths_win_days_w_stock,Win Days W,其他,年频,待验证,,,,,
FAC_04956,ths_high_date_w_stock,High Date W,其他,年频,待验证,,,,,
FAC_04957,ths_low_date_w_stock,Low Date W,其他,年频,待验证,,,,,
FAC_04958,ths_high_close_date_w_stock,High Close Date W,其他,年频,待验证,,,,,
FAC_04959,ths_low_close_date_w_stock,Low Close Date W,其他,年频,待验证,,,,,
FAC_04960,ths_high_chg_ratio_date_w_stock,High Chg Ratio Date W,比率指标,年频,待验证,,,,,
FAC_04961,ths_low_chg_ratio_date_w_stock,Low Chg Ratio Date W,比率指标,年频,待验证,,,,,
FAC_04962,ths_pre_close_m_stock,Pre Close M,其他,年频,待验证,,,,,
FAC_04963,ths_open_m_stock,Open M,其他,年频,待验证,,,,,
FAC_04964,ths_high_m_stock,High M,其他,年频,待验证,,,,,
FAC_04965,ths_low_m_stock,Low M,其他,年频,待验证,,,,,
FAC_04966,ths_close_m_stock,Close M,其他,年频,待验证,,,,,
FAC_04967,ths_high_close_m_stock,High Close M,其他,年频,待验证,,,,,
FAC_04968,ths_low_close_m_stock,Low Close M,其他,年频,待验证,,,,,
FAC_04969,ths_avg_price_m_stock,Avg Price M,行情交易,年频,待验证,,,,,
FAC_04970,ths_avg_close_m_stock,Avg Close M,其他,年频,待验证,,,,,
FAC_04971,ths_chg_ratio_m_stock,Chg Ratio M,比率指标,年频,待验证,,,,,
FAC_04972,ths_chgm_stock,Chgm,其他,年频,待验证,,,,,
FAC_04973,ths_vol_m_stock,Vol M,行情交易,年频,待验证,,,,,
FAC_04974,ths_amt_m_stock,Amt M,其他,年频,待验证,,,,,
FAC_04975,ths_vol_after_trading_m_stock,Vol After Trading M,行情交易,年频,待验证,,,,,
FAC_04976,ths_amt_after_trading_m_stock,Amt After Trading M,其他,年频,待验证,,,,,
FAC_04977,ths_turnover_ratio_m_stock,Turnover Ratio M,行情交易,年频,待验证,,,,,
FAC_04978,ths_free_turnove_m_stock,Free Turnove M,其他,年频,待验证,,,,,
FAC_04979,ths_valid_turnover_m_stock,Valid Turnover M,行情交易,年频,待验证,,,,,
FAC_04980,ths_avg_turnover_rate_m_stock,Avg Turnover Rate M,行情交易,年频,待验证,,,,,
FAC_04981,ths_free_avgturnover_m_stock,Free Avgturnover M,行情交易,年频,待验证,,,,,
FAC_04982,ths_swingm_stock,Swingm,其他,年频,待验证,,,,,
FAC_04983,ths_relative_chg_ratio_m_stock,Relative Chg Ratio M,比率指标,年频,待验证,,,,,
FAC_04984,ths_win_days_m_stock,Win Days M,其他,年频,待验证,,,,,
FAC_04985,ths_high_date_m_stock,High Date M,其他,年频,待验证,,,,,
FAC_04986,ths_low_date_m_stock,Low Date M,其他,年频,待验证,,,,,
FAC_04987,ths_high_close_date_m_stock,High Close Date M,其他,年频,待验证,,,,,
FAC_04988,ths_low_close_date_m_stock,Low Close Date M,其他,年频,待验证,,,,,
FAC_04989,ths_high_chg_ratio_date_m_stock,High Chg Ratio Date M,比率指标,年频,待验证,,,,,
FAC_04990,ths_low_chg_ratio_date_m_stock,Low Chg Ratio Date M,比率指标,年频,待验证,,,,,
FAC_04991,ths_pre_close_y_stock,Pre Close Y,其他,年频,待验证,,,,,
FAC_04992,ths_open_y_stock,Open Y,其他,年频,待验证,,,,,
FAC_04993,ths_high_y_stock,High Y,其他,年频,待验证,,,,,
FAC_04994,ths_low_y_stock,Low Y,其他,年频,待验证,,,,,
FAC_04995,ths_close_y_stock,Close Y,其他,年频,待验证,,,,,
FAC_04996,ths_high_close_y_stock,High Close Y,其他,年频,待验证,,,,,
FAC_04997,ths_low_close_y_stock,Low Close Y,其他,年频,待验证,,,,,
FAC_04998,ths_avg_price_y_stock,Avg Price Y,行情交易,年频,待验证,,,,,
FAC_04999,ths_avg_close_y_stock,Avg Close Y,其他,年频,待验证,,,,,
FAC_05000,ths_chg_ratio_y_stock,Chg Ratio Y,比率指标,年频,待验证,,,,,
FAC_05001,ths_chg_y_stock,Chg Y,其他,年频,待验证,,,,,
FAC_05002,ths_vol_y_stock,Vol Y,行情交易,年频,待验证,,,,,
FAC_05003,ths_amt_y_stock,Amt Y,其他,年频,待验证,,,,,
FAC_05004,ths_vol_after_trading_y_stock,Vol After Trading Y,行情交易,年频,待验证,,,,,
FAC_05005,ths_amt_after_trading_y_stock,Amt After Trading Y,其他,年频,待验证,,,,,
FAC_05006,ths_turnover_ratio_y_stock,Turnover Ratio Y,行情交易,年频,待验证,,,,,
FAC_05007,ths_free_turnove_y_stock,Free Turnove Y,其他,年频,待验证,,,,,
FAC_05008,ths_valid_turnover_y_stock,Valid Turnover Y,行情交易,年频,待验证,,,,,
FAC_05009,ths_avg_turnover_rate_y_stock,Avg Turnover Rate Y,行情交易,年频,待验证,,,,,
FAC_05010,ths_free_avgturnover_y_stock,Free Avgturnover Y,行情交易,年频,待验证,,,,,
FAC_05011,ths_swing_y_stock,Swing Y,其他,年频,待验证,,,,,
FAC_05012,ths_relative_chg_ratio_y_stock,Relative Chg Ratio Y,比率指标,年频,待验证,,,,,
FAC_05013,ths_win_days_y_stock,Win Days Y,其他,年频,待验证,,,,,
FAC_05014,ths_high_date_y_stock,High Date Y,其他,年频,待验证,,,,,
FAC_05015,ths_low_date_y_stock,Low Date Y,其他,年频,待验证,,,,,
FAC_05016,ths_high_close_date_y_stock,High Close Date Y,其他,年频,待验证,,,,,
FAC_05017,ths_low_close_date_y_stock,Low Close Date Y,其他,年频,待验证,,,,,
FAC_05018,ths_high_change_ratio_date_y_stock,High Change Ratio Date Y,比率指标,年频,待验证,,,,,
FAC_05019,ths_low_chg_ratio_date_y_stock,Low Chg Ratio Date Y,比率指标,年频,待验证,,,,,
FAC_05020,ths_pre_close_int_stock,Pre Close Int,其他,年频,待验证,,,,,
FAC_05021,ths_open_int_stock,Open Int,其他,年频,待验证,,,,,
FAC_05022,ths_high_int_stock,High Int,其他,年频,待验证,,,,,
FAC_05023,ths_low_int_stock,Low Int,其他,年频,待验证,,,,,
FAC_05024,ths_close_int_stock,Close Int,其他,年频,待验证,,,,,
FAC_05025,ths_high_close_int_stock,High Close Int,其他,年频,待验证,,,,,
FAC_05026,ths_low_close_int_stock,Low Close Int,其他,年频,待验证,,,,,
FAC_05027,ths_avg_price_int_stock,Avg Price Int,行情交易,年频,待验证,,,,,
FAC_05028,ths_avg_close_int_stock,Avg Close Int,其他,年频,待验证,,,,,
FAC_05029,ths_int_chg_ratio_stock,Int Chg Ratio,比率指标,年频,待验证,,,,,
FAC_05030,ths_daily_avg_chg_ratio_int_stock,Daily Avg Chg Ratio Int,比率指标,年频,待验证,,,,,
FAC_05031,ths_close_max_down_chg_interval_stock,Close Max Down Chg Interval,预测指标,年频,待验证,,,,,
FAC_05032,ths_close_max_up_chg_interval_stock,Close Max Up Chg Interval,预测指标,年频,待验证,,,,,
FAC_05033,ths_max_down_chg_interval_stock,Max Down Chg Interval,预测指标,年频,待验证,,,,,
FAC_05034,ths_max_up_chg_interval_stock,Max Up Chg Interval,预测指标,年频,待验证,,,,,
FAC_05035,ths_int_chg_ratio_high_stock,Int Chg Ratio High,比率指标,年频,待验证,,,,,
FAC_05036,ths_int_chg_ratio_low_stock,Int Chg Ratio Low,比率指标,年频,待验证,,,,,
FAC_05037,ths_max_retrace_int_stock,Max Retrace Int,预测指标,年频,待验证,,,,,
FAC_05038,ths_chg_int_stock,Chg Int,其他,年频,待验证,,,,,
FAC_05039,ths_vol_int_stock,Vol Int,行情交易,年频,待验证,,,,,
FAC_05040,ths_high_vol_int_stock,High Vol Int,行情交易,年频,待验证,,,,,
FAC_05041,ths_low_vol_int_stock,Low Vol Int,行情交易,年频,待验证,,,,,
FAC_05042,ths_vol_after_trading_int_stock,Vol After Trading Int,行情交易,年频,待验证,,,,,
FAC_05043,ths_daily_avg_vol_int_stock,Daily Avg Vol Int,行情交易,年频,待验证,,,,,
FAC_05044,ths_amt_int_stock,Amt Int,其他,年频,待验证,,,,,
FAC_05045,ths_amt_after_trading_int_stock,Amt After Trading Int,其他,年频,待验证,,,,,
FAC_05046,ths_high_amt_int_stock,High Amt Int,其他,年频,待验证,,,,,
FAC_05047,ths_high_amt_date_int_stock,High Amt Date Int,其他,年频,待验证,,,,,
FAC_05048,ths_low_amt_int_stock,Low Amt Int,其他,年频,待验证,,,,,
FAC_05049,ths_low_amt_date_int_stock,Low Amt Date Int,其他,年频,待验证,,,,,
FAC_05050,ths_daily_avg_amt_int_stock,Daily Avg Amt Int,其他,年频,待验证,,,,,
FAC_05051,ths_daily_avg_mv_int_cache_stock,Daily Avg Mv Int Cache,其他,年频,待验证,,,,,
FAC_05052,ths_daily_avg_mv_back_test_stock,Daily Avg Mv Back Test,其他,年频,待验证,,,,,
FAC_05053,ths_daily_avg_mv_by_total_shares_stock,Daily Avg Mv By Total Shares,股东股份,年频,待验证,,,,,
FAC_05054,ths_daily_avg_mv_sec_oriented_stock,Daily Avg Mv Sec Oriented,其他,年频,待验证,,,,,
FAC_05055,ths_daily_avg_mv_csrc_alg_stock,Daily Avg Mv Csrc Alg,其他,年频,待验证,,,,,
FAC_05056,ths_valid_turnover_int_stock,Valid Turnover Int,行情交易,年频,待验证,,,,,
FAC_05057,ths_turnover_int_stock,Turnover Int,行情交易,年频,待验证,,,,,
FAC_05058,ths_free_turnove_int_stock,Free Turnove Int,其他,年频,待验证,,,,,
FAC_05059,ths_daily_avg_turnover_int_stock,Daily Avg Turnover Int,行情交易,年频,待验证,,,,,
FAC_05060,ths_nd_avgturnove_int_stock,Nd Avgturnove Int,其他,年频,待验证,,,,,
FAC_05061,ths_free_avgturnove_int_stock,Free Avgturnove Int,其他,年频,待验证,,,,,
FAC_05062,ths_avg_current_mv_interval_stock,Avg Current Mv Interval,其他,年频,待验证,,,,,
FAC_05063,ths_high_turnove_int_stock,High Turnove Int,其他,年频,待验证,,,,,
FAC_05064,ths_high_turnove_date_int_stock,High Turnove Date Int,其他,年频,待验证,,,,,
FAC_05065,ths_low_turnove_int_stock,Low Turnove Int,其他,年频,待验证,,,,,
FAC_05066,ths_low_turnove_date_int_stock,Low Turnove Date Int,其他,年频,待验证,,,,,
FAC_05067,ths_swing_int_stock,Swing Int,其他,年频,待验证,,,,,
FAC_05068,ths_daily_avg_swing_int_stock,Daily Avg Swing Int,其他,年频,待验证,,,,,
FAC_05069,ths_relative_chg_ratio_int_stock,Relative Chg Ratio Int,比率指标,年频,待验证,,,,,
FAC_05070,ths_index_chg_ratio_int_stock,Index Chg Ratio Int,行情交易,年频,待验证,,,,,
FAC_05071,ths_win_mkt_days_int_stock,Win Mkt Days Int,行情交易,年频,待验证,,,,,
FAC_05072,ths_td_datesint_stock,Td Datesint,其他,年频,待验证,,,,,
FAC_05073,ths_upday_int_stock,Upday Int,其他,年频,待验证,,,,,
FAC_05074,ths_downday_int_stock,Downday Int,其他,年频,待验证,,,,,
FAC_05075,ths_limit_up_days_interval_stock,Limit Up Days Interval,其他,年频,待验证,,,,,
FAC_05076,ths_limit_down_days_interval_stock,Limit Down Days Interval,其他,年频,待验证,,,,,
FAC_05077,ths_high_limit_days_int_stock,High Limit Days Int,其他,年频,待验证,,,,,
FAC_05078,ths_high_date_int_stock,High Date Int,其他,年频,待验证,,,,,
FAC_05079,ths_low_date_int_stock,Low Date Int,其他,年频,待验证,,,,,
FAC_05080,ths_high_close_date_int_stock,High Close Date Int,其他,年频,待验证,,,,,
FAC_05081,ths_low_close_date_int_stock,Low Close Date Int,其他,年频,待验证,,,,,
FAC_05082,ths_high_chg_ratio_date_int_stock,High Chg Ratio Date Int,比率指标,年频,待验证,,,,,
FAC_05083,ths_low_chg_ratio_date_int_stock,Low Chg Ratio Date Int,比率指标,年频,待验证,,,,,
FAC_05084,ths_block_num_int_stock,Block Num Int,其他,年频,待验证,,,,,
FAC_05085,ths_block_trade_vol_int_stock,Block Trade Vol Int,行情交易,年频,待验证,,,,,
FAC_05086,ths_block_amt_int_stock,Block Amt Int,其他,年频,待验证,,,,,
FAC_05087,ths_chg_ratio_nd_stock,Chg Ratio Nd,比率指标,年频,待验证,,,,,
FAC_05088,ths_chg_ratio_nd_nt_stock,Chg Ratio Nd Nt,比率指标,年频,待验证,,,,,
FAC_05089,ths_avg_chg_ratio_nd_stock,Avg Chg Ratio Nd,比率指标,年频,待验证,,,,,
FAC_05090,ths_avg_price_nd_stock,Avg Price Nd,行情交易,年频,待验证,,,,,
FAC_05091,ths_avg_close_nd_stock,Avg Close Nd,其他,年频,待验证,,,,,
FAC_05092,ths_avg_close_nd_stock_nt_stock,Avg Close Nd Nt,其他,年频,待验证,,,,,
FAC_05093,ths_relative_chg_ratio_n_d_stock,Relative Chg Ratio N D,比率指标,年频,待验证,,,,,
FAC_05094,ths_win_market_days_nd_stock,Win Market Days Nd,其他,年频,待验证,,,,,
FAC_05095,ths_vol_nd_stock,Vol Nd,行情交易,年频,待验证,,,,,
FAC_05096,ths_avg_vol_nd_stock,Avg Vol Nd,行情交易,年频,待验证,,,,,
FAC_05097,ths_amt_nd_stock,Amt Nd,其他,年频,待验证,,,,,
FAC_05098,ths_turnover_nd_stock,Turnover Nd,行情交易,年频,待验证,,,,,
FAC_05099,ths_avg_turnover_nd_stock,Avg Turnover Nd,行情交易,年频,待验证,,,,,
FAC_05100,ths_swing_nd_stock,Swing Nd,其他,年频,待验证,,,,,
FAC_05101,ths_low_float_ashare_mv_nd_stock,Low Float Ashare Mv Nd,股东股份,年频,待验证,,,,,
FAC_05102,ths_close_one_fourth_bit_nd_stock,Close One Fourth Bit Nd,其他,年频,待验证,,,,,
FAC_05103,ths_close_median_nd_stock,Close Median Nd,其他,年频,待验证,,,,,
FAC_05104,ths_close_three_fourth_bit_nd_stock,Close Three Fourth Bit Nd,其他,年频,待验证,,,,,
FAC_05105,ths_close_percent_stock,Close Percent,其他,年频,待验证,,,,,
FAC_05106,ths_margin_trading_sell_amt_stock,Margin Trading Sell Amt,财务指标,年频,待验证,,,,,
FAC_05107,ths_leveraged_buyout_quantity_stock,Leveraged Buyout Quantity,其他,年频,待验证,,,,,
FAC_05108,ths_margin_trading_repay_amt_stock,Margin Trading Repay Amt,财务指标,年频,待验证,,,,,
FAC_05109,ths_financing_repay_stock,Financing Repay,其他,年频,待验证,,,,,
FAC_05110,ths_margin_trading_balance_stock,Margin Trading Balance,财务指标,年频,待验证,,,,,
FAC_05111,ths_margin_trading_margin_stock,Margin Trading Margin,财务指标,年频,待验证,,,,,
FAC_05112,ths_short_selling_sell_amt_stock,Short Selling Sell Amt,其他,年频,待验证,,,,,
FAC_05113,ths_short_selling_sell_vol_stock,Short Selling Sell Vol,行情交易,年频,待验证,,,,,
FAC_05114,ths_short_selling_repay_stock,Short Selling Repay,其他,年频,待验证,,,,,
FAC_05115,ths_short_selling_payment_vol_stock,Short Selling Payment Vol,现金流,年频,待验证,,,,,
FAC_05116,ths_short_selling_amtb_stock,Short Selling Amtb,其他,年频,待验证,,,,,
FAC_05117,ths_short_selling_vol_balance_stock,Short Selling Vol Balance,行情交易,年频,待验证,,,,,
FAC_05118,ths_margin_trading_amtb_stock,Margin Trading Amtb,财务指标,年频,待验证,,,,,
FAC_05119,ths_lendable_shares_stock,Lendable Shares,股东股份,年频,待验证,,,,,
FAC_05120,ths_lending_margin_stock,Lending Margin,财务指标,年频,待验证,,,,,
FAC_05121,ths_single_stock_guarantee_ratio_stock,Single Guarantee Ratio,比率指标,年频,待验证,,,,,
FAC_05122,ths_financing_buy_amt_int_stock,Financing Buy Amt Int,其他,年频,待验证,,,,,
FAC_05123,ths_financing_buy_vol_int_stock,Financing Buy Vol Int,行情交易,年频,待验证,,,,,
FAC_05124,ths_financing_payment_amt_int_stock,Financing Payment Amt Int,现金流,年频,待验证,,,,,
FAC_05125,ths_financing_payment_vol_int_stock,Financing Payment Vol Int,现金流,年频,待验证,,,,,
FAC_05126,ths_mtb_int_mean_stock,Mtb Int Mean,预测指标,年频,待验证,,,,,
FAC_05127,ths_financing_margin_avg_interval_stock,Financing Margin Avg Interval,财务指标,年频,待验证,,,,,
FAC_05128,ths_mt_sell_amt_int_stock,Mt Sell Amt Int,其他,年频,待验证,,,,,
FAC_05129,ths_mt_sell_vol_int_stock,Mt Sell Vol Int,行情交易,年频,待验证,,,,,
