factor,h,window,grp,n_days,ic_mean,ic_std,ic_ir,t_stat,avg_n,pos_share,avg_base_width,prior_coverage
bias_6,10,OOS,MID,244,-0.02873339617155244,0.1282335140538631,-0.2240708786899756,-3.5000990153370024,5141.672131147541,0.42213114754098363,5357.377049180328,f_screened
bias_6,10,OOS,HIGH,238,-0.025625168149131374,0.18963907217123396,-0.13512599410944814,-2.0846223062242846,5199.638655462185,0.40336134453781514,5351.710084033613,f_screened
bias_6,20,IS,total,722,-0.023619430030387148,0.11812312325374164,-0.19995602367920784,-5.372829890741298,4361.706371191136,0.42105263157894735,4641.783933518005,f_screened
bias_6,20,IS,LOW,280,-0.026951396717113347,0.10801716714810415,-0.24951030867306337,-4.175106029498612,4489.917857142857,0.39285714285714285,4738.15,f_screened
bias_6,20,IS,MID,279,-0.014218930783723063,0.12745266580130424,-0.11156244315744676,-1.8634601857268465,4265.433691756272,0.46953405017921146,4590.745519713261,f_screened
bias_6,20,IS,HIGH,163,-0.03398623136496349,0.11768629894221795,-0.28878664441346885,-3.686981059977035,4306.251533742331,0.38650306748466257,4563.60736196319,f_screened
bias_6,20,OOS,total,639,-0.03611819225413295,0.14914111688960888,-0.24217461292627224,-6.121798679333344,4924.953051643192,0.41001564945226915,5346.245696400626,f_screened
bias_6,20,OOS,LOW,167,-0.032187004179176644,0.11498806698040172,-0.27991603845869084,-3.6173124130948406,4601.652694610779,0.39520958083832336,5329.209580838324,f_screened
bias_6,20,OOS,MID,236,-0.02792174995631867,0.12427214350777249,-0.22468229136622503,-3.45163485389811,5067.902542372882,0.461864406779661,5353.771186440678,f_screened
bias_6,20,OOS,HIGH,236,-0.04709644984227649,0.1881609667078061,-0.25029872383368573,-3.8451619565441084,5010.779661016949,0.3686440677966102,5350.775423728814,f_screened
boll_breakout,5,IS,total,708,-0.031040377438918257,0.0682733027205817,-0.454648833467973,-12.097418639356182,4582.7217514124295,0.3389830508474576,4655.820621468926,none
boll_breakout,5,IS,LOW,280,-0.03029081772503918,0.07170241336031645,-0.4224518576916348,-7.068971649313053,4675.846428571429,0.3535714285714286,4738.15,none
boll_breakout,5,IS,MID,265,-0.02701366325887685,0.06884201718177738,-0.3924008093421676,-6.387822377045472,4527.811320754717,0.38113207547169814,4625.550943396226,none
boll_breakout,5,IS,HIGH,163,-0.03887446319104782,0.06062848133568871,-0.6411914389840493,-8.186184288941279,4512.0245398773,0.24539877300613497,4563.60736196319,none
boll_breakout,5,OOS,total,654,-0.037642744778207046,0.0844641921940446,-0.4456651250713218,-11.397183074030323,5244.957186544342,0.29510703363914376,5348.909785932722,none
boll_breakout,5,OOS,LOW,167,-0.037247347751676506,0.06812810158453135,-0.546725167520793,-7.065246228526417,5123.976047904192,0.2694610778443114,5329.209580838324,none
boll_breakout,5,OOS,MID,249,-0.02808435970616663,0.07324018409316463,-0.383455613252448,-6.05082751583351,5297.008032128514,0.3373493975903614,5359.44578313253,none
boll_breakout,5,OOS,HIGH,238,-0.0479203464016048,0.10290989167412207,-0.4656534529581567,-7.183751589799114,5275.390756302521,0.2689075630252101,5351.710084033613,none
boll_breakout,10,IS,total,708,-0.03150181456420392,0.06968854784274708,-0.45203717883873956,-12.027927029424502,4511.618644067797,0.3333333333333333,4655.820621468926,none
boll_breakout,10,IS,LOW,280,-0.02818121404428793,0.07071706152316697,-0.3985065758855908,-6.66829044708884,4614.6392857142855,0.34285714285714286,4738.15,none
boll_breakout,10,IS,MID,265,-0.031309046796267365,0.07386917898193801,-0.42384452118958627,-6.899688921085056,4438.415094339623,0.35471698113207545,4625.550943396226,none
boll_breakout,10,IS,HIGH,163,-0.03751930906776017,0.060283926126778895,-0.6223766678509948,-7.945973371444502,4453.662576687117,0.2822085889570552,4563.60736196319,none
boll_breakout,10,OOS,total,649,-0.03838227628262181,0.08164466092115079,-0.47011373247896643,-11.976372239997515,5139.269645608629,0.288135593220339,5348.050847457627,none
boll_breakout,10,OOS,LOW,167,-0.04078397783725022,0.06371565143674034,-0.6400935549994702,-8.271831706361088,4928.934131736527,0.23952095808383234,5329.209580838324,none
boll_breakout,10,OOS,MID,244,-0.030060046864770054,0.07213163780867714,-0.41673872627849795,-6.509667003708781,5224.3442622950815,0.30327868852459017,5357.377049180328,none
boll_breakout,10,OOS,HIGH,238,-0.045229082242003685,0.09962421831099952,-0.4539968594866248,-7.003922424245212,5199.638655462185,0.3067226890756303,5351.710084033613,none
boll_breakout,20,IS,total,708,-0.033065601808674294,0.0697699412134869,-0.4739233147337458,-12.610279229253432,4370.381355932203,0.3050847457627119,4655.820621468926,none
boll_breakout,20,IS,LOW,280,-0.03306566612542102,0.07247255137235861,-0.45625089084461884,-7.634537648805088,4489.946428571428,0.2857142857142857,4738.15,none
boll_breakout,20,IS,MID,265,-0.02554778236247009,0.07342117078796856,-0.34796206718425926,-5.6644120659405495,4283.411320754717,0.4,4625.550943396226,none
boll_breakout,20,IS,HIGH,163,-0.045287713124962825,0.056312626648256765,-0.8042195120437482,-10.267587391347451,4306.386503067484,0.18404907975460122,4563.60736196319,none
boll_breakout,20,OOS,total,639,-0.042265226160021235,0.0796101762166973,-0.53090230632044,-13.420387043942345,4924.953051643192,0.27856025039123633,5346.245696400626,none
boll_breakout,20,OOS,LOW,167,-0.044272353671025146,0.06270201497199229,-0.7060754537282526,-9.124505753283964,4601.652694610779,0.2215568862275449,5329.209580838324,none
boll_breakout,20,OOS,MID,236,-0.02561827725205095,0.06768519266532456,-0.3784916056710187,-5.8144983750078145,5067.902542372882,0.3855932203389831,5353.771186440678,none
boll_breakout,20,OOS,HIGH,236,-0.057491877210628574,0.09661230905648666,-0.595078181777175,-9.14176449121426,5010.779661016949,0.211864406779661,5350.775423728814,none
boll_bw,5,IS,total,708,-0.059855358708521864,0.13123802057438633,-0.45608245572856354,-12.135564846671338,4582.340395480226,0.3177966101694915,4655.820621468926,f_screened
boll_bw,5,IS,LOW,280,-0.06267770524846025,0.13760973038673976,-0.45547436996141333,-7.6215439691501485,4675.710714285714,0.3107142857142857,4738.15,f_screened
boll_bw,5,IS,MID,265,-0.0537441161669862,0.1261562333001767,-0.4260123718112859,-6.9349789724348465,4527.316981132076,0.3433962264150943,4625.550943396226,f_screened
boll_bw,5,IS,HIGH,163,-0.06494261172891574,0.12851670828347575,-0.5053242694768416,-6.451548389614349,4511.40490797546,0.2883435582822086,4563.60736196319,f_screened
boll_bw,5,OOS,total,654,-0.050872992286778024,0.20473970955073578,-0.2484764308712247,-6.354393047398047,5174.567278287462,0.36850152905198774,5348.909785932722,f_screened
boll_bw,5,OOS,LOW,167,-0.08675095642359013,0.12210343398975457,-0.7104710620249157,-9.181309531095962,5123.976047904192,0.23952095808383234,5329.209580838324,f_screened
boll_bw,5,OOS,MID,249,-0.05270849557031836,0.16379431673950814,-0.3217968524154829,-5.077868681041634,5112.128514056225,0.3895582329317269,5359.44578313253,f_screened
boll_bw,5,OOS,HIGH,238,-0.023777780822705905,0.2744670722484731,-0.08663254439927878,-1.336501801077775,5275.390756302521,0.4369747899159664,5351.710084033613,f_screened
boll_bw,10,IS,total,708,-0.070579456861367,0.13261202423187465,-0.532225167892449,-14.161590644112229,4511.2316384180795,0.2895480225988701,4655.820621468926,f_screened
boll_bw,10,IS,LOW,280,-0.08045056390499575,0.13226985909065786,-0.6082305103981012,-10.177643099370194,4614.510714285714,0.29285714285714287,4738.15,f_screened
boll_bw,10,IS,MID,265,-0.05520083712501915,0.1344867497717695,-0.410455581822727,-6.681732779159897,4437.898113207547,0.32452830188679244,4625.550943396226,f_screened
boll_bw,10,IS,HIGH,163,-0.07862500445594452,0.12854073674090566,-0.611673827686438,-7.809328655568431,4453.042944785276,0.22699386503067484,4563.60736196319,f_screened
boll_bw,10,OOS,total,649,-0.04875497190870399,0.19879785325446167,-0.2452489858947195,-6.2478352441841825,5108.187981510016,0.3420647149460709,5348.050847457627,f_screened
boll_bw,10,OOS,LOW,167,-0.083655027320005,0.11727668276598022,-0.7133133829077895,-9.218040411785156,4928.934131736527,0.17964071856287425,5329.209580838324,f_screened
boll_bw,10,OOS,MID,244,-0.06630937987505132,0.16721610060680026,-0.3965490143259248,-6.194293621240315,5141.672131147541,0.30327868852459017,5357.377049180328,f_screened
boll_bw,10,OOS,HIGH,238,-0.006269321499140897,0.25839028152073296,-0.024262992641377084,-0.37431121975689347,5199.638655462185,0.4957983193277311,5351.710084033613,f_screened
boll_bw,20,IS,total,708,-0.08333224916073803,0.13224887955244521,-0.6301168633167241,-16.766319247132444,4370.005649717514,0.2768361581920904,4655.820621468926,f_screened
boll_bw,20,IS,LOW,280,-0.10126700954110829,0.1354244680329898,-0.7477748372357597,-12.512666303263694,4489.814285714286,0.25,4738.15,f_screened
boll_bw,20,IS,MID,265,-0.06037612842333783,0.1341043984399946,-0.4502173614413796,-7.329007656153595,4282.932075471698,0.35094339622641507,4625.550943396226,f_screened
boll_bw,20,IS,HIGH,163,-0.08984537240556857,0.11821883238149639,-0.7599920469154555,-9.702928916264575,4305.760736196319,0.20245398773006135,4563.60736196319,f_screened
boll_bw,20,OOS,total,639,-0.050831256674883266,0.19829705093994893,-0.25633894419477116,-6.479851009449115,4924.953051643192,0.3646322378716745,5346.245696400626,f_screened
boll_bw,20,OOS,LOW,167,-0.07302003394965383,0.12515568694047766,-0.583433607650455,-7.539623820026845,4601.652694610779,0.2275449101796407,5329.209580838324,f_screened
boll_bw,20,OOS,MID,236,-0.05761291022144868,0.1892192831800504,-0.30447694998731967,-4.677463659438207,5067.902542372882,0.4279661016949153,5353.771186440678,f_screened
boll_bw,20,OOS,HIGH,236,-0.028348222599136965,0.24286190415224243,-0.11672568696227616,-1.7931740281546593,5010.779661016949,0.3983050847457627,5350.775423728814,f_screened
boll_lower,5,IS,total,708,-0.04329460234570608,0.17747809478582713,-0.24394335761803243,-6.4909105757188765,4582.340395480226,0.442090395480226,4655.820621468926,none
boll_lower,5,IS,LOW,280,-0.019953013472902077,0.17294466822590016,-0.11537223828629091,-1.930546798918077,4675.710714285714,0.49642857142857144,4738.15,none
boll_lower,5,IS,MID,265,-0.055708639075023825,0.17645990572996473,-0.31570139882242904,-5.139246433368045,4527.316981132076,0.41132075471698115,4625.550943396226,none
boll_lower,5,IS,HIGH,163,-0.06320825357954611,0.18335157374379854,-0.34473799318389536,-4.401320061407361,4511.40490797546,0.3987730061349693,4563.60736196319,none
boll_lower,5,OOS,total,654,-0.01932119990780981,0.18630046919688792,-0.10370988323915914,-2.6522167864803086,5174.567278287462,0.4541284403669725,5348.909785932722,none
boll_lower,5,OOS,LOW,167,-0.0054919471614988885,0.17949741298312294,-0.030596246877470392,-0.39539064725768175,5123.976047904192,0.49700598802395207,5329.209580838324,none
boll_lower,5,OOS,MID,249,-0.02611910105867922,0.16006333136576048,-0.16317979162257032,-2.574933679554171,5112.128514056225,0.43775100401606426,5359.44578313253,none
boll_lower,5,OOS,HIGH,238,-0.021912829412294846,0.21462318840758254,-0.1020990768745875,-1.5751078428720418,5275.390756302521,0.4411764705882353,5351.710084033613,none
boll_lower,10,IS,total,708,-0.060425412630667585,0.18089390652528856,-0.3340378556213017,-8.888169249263818,4511.2316384180795,0.3742937853107345,4655.820621468926,none
boll_lower,10,IS,LOW,280,-0.042668348872314486,0.17236992012760766,-0.2475394131454407,-4.142126639409878,4614.510714285714,0.3964285714285714,4738.15,none
boll_lower,10,IS,MID,265,-0.06225876829204961,0.18218284636208054,-0.3417378174469456,-5.5630886211215,4437.898113207547,0.3886792452830189,4625.550943396226,none
boll_lower,10,IS,HIGH,163,-0.0879477353427696,0.1903609529363445,-0.4620051223014143,-5.898486541845916,4453.042944785276,0.3128834355828221,4563.60736196319,none
boll_lower,10,OOS,total,649,-0.022032822577457714,0.19662804054936178,-0.1120533089578674,-2.8546116526449494,5108.187981510016,0.4637904468412943,5348.050847457627,none
boll_lower,10,OOS,LOW,167,0.014190252726280998,0.19303522833753983,0.07351120750595863,0.9499741596698018,4928.934131736527,0.5688622754491018,5329.209580838324,none
boll_lower,10,OOS,MID,244,-0.03815054214804655,0.16541029443689684,-0.23064188524614943,-3.6027414189884763,5141.672131147541,0.3975409836065574,5357.377049180328,none
boll_lower,10,OOS,HIGH,238,-0.030925805772838755,0.22424571794455356,-0.13791035144976724,-2.127577279161817,5199.638655462185,0.4579831932773109,5351.710084033613,none
boll_lower,20,IS,total,708,-0.08061089686122025,0.18082174539813012,-0.4458031122514198,-11.862049306265794,4370.005649717514,0.3587570621468927,4655.820621468926,none
boll_lower,20,IS,LOW,280,-0.08031597109466497,0.1639568163609758,-0.4898605186248382,-8.196934290213063,4489.814285714286,0.3,4738.15,none
boll_lower,20,IS,MID,265,-0.0815931208839581,0.18951371311835882,-0.4305394028821543,-7.008673699070482,4282.932075471698,0.37735849056603776,4625.550943396226,none
boll_lower,20,IS,HIGH,163,-0.07952065053367387,0.19459111068390914,-0.40865510379272163,-5.2173591019309695,4305.760736196319,0.4294478527607362,4563.60736196319,none
boll_lower,20,OOS,total,639,-0.020835563016779933,0.19746782360457846,-0.1055137117351449,-2.6672230146122606,4924.953051643192,0.46635367762128327,5346.245696400626,none
boll_lower,20,OOS,LOW,167,0.007832540196905113,0.17852208203180228,0.04387434936765867,0.5669815472453287,4601.652694610779,0.5209580838323353,5329.209580838324,none
boll_lower,20,OOS,MID,236,-0.0024198872196514,0.18421322347566998,-0.013136338282311243,-0.20180425787947723,5067.902542372882,0.5211864406779662,5353.771186440678,none
boll_lower,20,OOS,HIGH,236,-0.059537566087999164,0.21676586543168622,-0.2746630147206569,-4.219453295236693,5010.779661016949,0.3728813559322034,5350.775423728814,none
boll_middle,5,IS,total,708,-0.047128799023098515,0.1790839303131801,-0.2631659855838554,-7.002391439042234,4582.340395480226,0.4322033898305085,4655.820621468926,none
boll_middle,5,IS,LOW,280,-0.024134902400506808,0.17458524093700517,-0.13824136720248478,-2.313220519034756,4675.710714285714,0.48928571428571427,4738.15,none
boll_middle,5,IS,MID,265,-0.05910864640936188,0.17755093697887264,-0.33291092356440455,-5.419397199186804,4527.316981132076,0.4037735849056604,4625.550943396226,none
boll_middle,5,IS,HIGH,163,-0.06715107814558857,0.185865846654614,-0.36128788238525794,-4.612614902116055,4511.40490797546,0.3803680981595092,4563.60736196319,none
boll_middle,5,OOS,total,654,-0.022972648118620778,0.19091190163010055,-0.12033114710224407,-3.0772794097650613,5174.567278287462,0.4541284403669725,5348.909785932722,none
boll_middle,5,OOS,LOW,167,-0.01236492666022404,0.18055075440758853,-0.06848449180284535,-0.8850146767831011,5123.976047904192,0.47305389221556887,5329.209580838324,none
boll_middle,5,OOS,MID,249,-0.03035150131018168,0.16352043829870666,-0.18561289112213528,-2.928922018820012,5112.128514056225,0.42971887550200805,5359.44578313253,none
boll_middle,5,OOS,HIGH,238,-0.02269598861800561,0.22242560196716746,-0.10203856218564171,-1.5741742677204804,5275.390756302521,0.46638655462184875,5351.710084033613,none
boll_middle,10,IS,total,708,-0.06487667879635024,0.18303537264496705,-0.3544488579384667,-9.431270697465395,4511.2316384180795,0.3672316384180791,4655.820621468926,none
boll_middle,10,IS,LOW,280,-0.04774218061827759,0.17479944134997735,-0.27312547597157283,-4.570263359470163,4614.510714285714,0.3892857142857143,4738.15,none
boll_middle,10,IS,MID,265,-0.0659088549393846,0.18390925464240673,-0.3583770434366548,-5.833955595865935,4437.898113207547,0.38113207547169814,4625.550943396226,none
boll_middle,10,IS,HIGH,163,-0.09263209482062161,0.1928321765368345,-0.48037675290631376,-6.133039819815996,4453.042944785276,0.3067484662576687,4563.60736196319,none
boll_middle,10,OOS,total,649,-0.02545492981374224,0.20066500399902856,-0.12685286077020919,-3.231637315254508,5108.187981510016,0.44992295839753466,5348.050847457627,none
boll_middle,10,OOS,LOW,167,0.0068194788717184165,0.1928731966547852,0.0353573176055369,0.45691724051432026,4928.934131736527,0.5389221556886228,5329.209580838324,none
boll_middle,10,OOS,MID,244,-0.04297731408507645,0.17019263917780109,-0.2525215796211835,-3.9445131707915695,5141.672131147541,0.38114754098360654,5357.377049180328,none
boll_middle,10,OOS,HIGH,238,-0.030137133545953935,0.23080058516439436,-0.13057650406080165,-2.0144361921471354,5199.638655462185,0.4579831932773109,5351.710084033613,none
boll_middle,20,IS,total,708,-0.08551945984522717,0.18363985069689173,-0.46569118587654496,-12.391236526957135,4370.005649717514,0.3516949152542373,4655.820621468926,none
boll_middle,20,IS,LOW,280,-0.08600929652684677,0.16750799236481037,-0.5134638372330906,-8.591893353674518,4489.814285714286,0.29642857142857143,4738.15,none
boll_middle,20,IS,MID,265,-0.08542965978084106,0.1917482551019686,-0.4455303112688611,-7.2527080072702494,4282.932075471698,0.37358490566037733,4625.550943396226,none
boll_middle,20,IS,HIGH,163,-0.08482401657043474,0.1973184542982707,-0.42988384878696134,-5.488389574547915,4305.760736196319,0.4110429447852761,4563.60736196319,none
boll_middle,20,OOS,total,639,-0.024733731770874443,0.20167309773562273,-0.12264269279633114,-3.1002170942626304,4924.953051643192,0.47730829420970267,5346.245696400626,none
