trade_date,sensor_score,fwd_ret_1d,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d,fwd_ret_1d_lag1,fwd_ret_5d_lag1,fwd_ret_10d_lag1,fwd_ret_20d_lag1,window
2007-05-30,1,0.013955,-0.068286,0.030443,0.006294,-0.026501,-0.053253,0.001353,-0.047559,exam
2007-05-31,1,-0.026501,-0.053253,0.001353,-0.047559,-0.08257,-0.021896,0.033026,-0.045002,exam
2007-06-01,0,-0.08257,-0.021896,0.033026,-0.045002,0.026346,0.088622,0.158825,0.045197,exam
2007-06-04,0,0.026346,0.088622,0.158825,0.045197,0.002448,0.080975,0.13337,0.035205,exam
2007-06-05,0,0.002448,0.080975,0.13337,0.035205,0.030315,0.105966,0.107247,0.010553,exam
2007-06-06,0,0.030315,0.105966,0.107247,0.010553,0.005742,0.057677,0.087391,-0.070662,exam
2007-06-07,0,0.005742,0.057677,0.087391,-0.070662,0.021093,0.056152,0.045567,-0.033679,exam
2007-06-08,0,0.021093,0.056152,0.045567,-0.033679,0.019136,0.064487,-0.013665,-0.028145,exam
2007-06-11,0,0.019136,0.064487,-0.013665,-0.028145,0.025623,0.048471,-0.024255,-0.05381,exam
2007-06-12,1,0.025623,0.048471,-0.024255,-0.05381,-0.01467,0.001159,-0.023436,-0.074407,exam
2007-06-13,1,-0.01467,0.001159,-0.023436,-0.074407,0.004291,0.028093,-0.048846,-0.048411,exam
2007-06-14,1,0.004291,0.028093,-0.048846,-0.048411,0.029152,-0.010022,-0.075533,-0.052862,exam
2007-06-15,1,0.029152,-0.010022,-0.075533,-0.052862,0.003802,-0.073417,-0.098054,-0.101433,exam
2007-06-18,0,0.003802,-0.073417,-0.098054,-0.101433,-0.020658,-0.069364,-0.086614,-0.087441,exam
2007-06-19,0,-0.020658,-0.069364,-0.086614,-0.087441,0.011838,-0.024566,-0.087329,-0.060091,exam
2007-06-20,1,0.011838,-0.024566,-0.087329,-0.060091,-0.032942,-0.074837,-0.14535,-0.075134,exam
2007-06-21,0,-0.032942,-0.074837,-0.14535,-0.075134,-0.036752,-0.066175,-0.075792,-0.007968,exam
2007-06-22,1,-0.036752,-0.066175,-0.075792,-0.007968,0.008193,-0.026589,-0.014681,0.069088,exam
2007-06-25,0,0.008193,-0.026589,-0.014681,0.069088,0.026484,-0.018536,-0.030289,0.059637,exam
2007-06-26,0,0.026484,-0.018536,-0.030289,0.059637,-0.040308,-0.064343,-0.052194,0.06016,exam
2007-06-27,1,-0.040308,-0.064343,-0.052194,0.06016,-0.023887,-0.076217,0.000457,0.110434,exam
2007-06-28,0,-0.023887,-0.076217,0.000457,0.110434,0.00408,-0.010299,0.024524,0.13732,exam
2007-06-29,-2,0.00408,-0.010299,0.024524,0.13732,0.016534,0.012233,-0.003746,0.157569,exam
2007-07-02,-2,0.016534,0.012233,-0.003746,0.157569,-0.021425,-0.011975,-0.000905,0.1465,exam
2007-07-03,0,-0.021425,-0.011975,-0.000905,0.1465,-0.052487,0.012984,0.029844,0.126931,exam
2007-07-04,-2,-0.052487,0.012984,0.029844,0.126931,0.045765,0.083001,0.082157,0.218996,exam
2007-07-05,-2,0.045765,0.083001,0.082157,0.218996,0.02694,0.035186,0.073386,0.206122,exam
2007-07-06,-2,0.02694,0.035186,0.073386,0.206122,-0.007777,-0.015786,0.085017,0.191823,exam
2007-07-09,-2,-0.007777,-0.015786,0.085017,0.191823,0.003296,0.011204,0.092735,0.207165,exam
2007-07-10,-2,0.003296,0.011204,0.092735,0.207165,0.013004,0.016644,0.118542,0.206285,exam
2007-07-11,-2,0.013004,0.016644,0.118542,0.206285,-0.000406,-0.000779,0.109926,0.214023,exam
2007-07-12,-2,-0.000406,-0.000779,0.109926,0.214023,-0.023626,0.036902,0.110096,0.213307,exam
2007-07-13,-2,-0.023626,0.036902,0.110096,0.213307,0.019433,0.10242,0.161921,0.261162,exam
2007-07-16,-2,0.019433,0.10242,0.161921,0.261162,0.008693,0.080627,0.147539,0.250655,exam
2007-07-17,-2,0.008693,0.080627,0.147539,0.250655,-0.004356,0.10023,0.094273,0.239136,exam
2007-07-18,-2,-0.004356,0.10023,0.094273,0.239136,0.037289,0.110791,0.12645,0.217869,exam
2007-07-19,-2,0.037289,0.110791,0.12645,0.217869,0.038067,0.070589,0.123661,0.147263,exam
2007-07-20,0,0.038067,0.070589,0.123661,0.147263,-0.000719,0.053974,0.098437,0.164118,exam
2007-07-23,-1,-0.000719,0.053974,0.098437,0.164118,0.026991,0.061919,0.104719,0.176917,exam
2007-07-24,-1,0.026991,0.061919,0.104719,0.176917,0.005201,-0.005414,0.078444,0.151738,exam
2007-07-25,-1,0.005201,-0.005414,0.078444,0.151738,-0.000253,0.014097,0.093787,0.157836,exam
2007-07-26,-1,-0.000253,0.014097,0.093787,0.157836,0.021957,0.049572,0.092975,0.175431,exam
2007-07-27,-1,0.021957,0.049572,0.092975,0.175431,0.006814,0.042186,0.085411,0.159736,exam
2007-07-30,-1,0.006814,0.042186,0.085411,0.159736,-0.038128,0.040304,0.089858,0.161855,exam
2007-07-31,-1,-0.038128,0.040304,0.089858,0.161855,0.02492,0.084315,0.132383,0.188085,exam
2007-08-01,1,0.02492,0.084315,0.132383,0.188085,0.034721,0.078582,0.081157,0.172458,exam
2007-08-02,0,0.034721,0.078582,0.081157,0.172458,0.014765,0.041353,0.021005,0.144287,exam
2007-08-03,0,0.014765,0.041353,0.021005,0.144287,0.004996,0.041475,0.059795,0.149726,exam
2007-08-06,0,0.004996,0.041475,0.059795,0.149726,0.002565,0.047635,0.065355,0.138202,exam
2007-08-07,0,0.002565,0.047635,0.065355,0.138202,0.019502,0.04433,0.067962,0.138867,exam
2007-08-08,0,0.019502,0.04433,0.067962,0.138867,-0.000995,0.002387,0.058558,0.134528,exam
2007-08-09,0,-0.000995,0.002387,0.058558,0.134528,0.014884,-0.019539,0.075442,0.111133,exam
2007-08-10,0,0.014884,-0.019539,0.075442,0.111133,0.01094,0.017591,0.068476,0.111042,exam
2007-08-13,0,0.01094,0.017591,0.068476,0.111042,-0.000597,0.016914,0.066061,0.049495,exam
2007-08-14,0,-0.000597,0.016914,0.066061,0.049495,-0.021444,0.022629,0.04919,0.062168,exam
2007-08-15,0,-0.021444,0.022629,0.04919,0.062168,-0.022848,0.056037,0.084447,0.10663,exam
2007-08-16,0,-0.022848,0.056037,0.084447,0.10663,0.053318,0.096874,0.120746,0.140792,exam
2007-08-17,1,0.053318,0.096874,0.120746,0.140792,0.010267,0.050006,0.084857,0.105312,exam
2007-08-20,0,0.010267,0.050006,0.084857,0.105312,0.005019,0.048329,0.068379,0.09485,exam
2007-08-21,0,0.005019,0.048329,0.068379,0.09485,0.010524,0.025973,0.066393,0.08337,exam
2007-08-22,0,0.010524,0.025973,0.066393,0.08337,0.014939,0.026903,0.071768,0.086949,exam
2007-08-23,0,0.014939,0.026903,0.071768,0.086949,0.008311,0.021763,0.033187,0.067937,exam
2007-08-24,0,0.008311,0.021763,0.033187,0.067937,0.008654,0.033191,0.039838,0.065026,exam
2007-08-27,0,0.008654,0.033191,0.039838,0.065026,-0.016413,0.019125,-0.015539,0.044505,exam
2007-08-28,0,-0.016413,0.019125,-0.015539,0.044505,0.01144,0.039396,0.012369,0.044837,exam
2007-08-29,0,0.01144,0.039396,0.012369,0.044837,0.009859,0.043689,0.020455,0.046735,exam
2007-08-30,0,0.009859,0.043689,0.020455,0.046735,0.019589,0.011181,0.017887,0.063897,exam
2007-08-31,0,0.019589,0.011181,0.017887,0.063897,-0.005078,0.006433,0.018855,0.069853,exam
2007-09-03,0,-0.005078,0.006433,0.018855,0.069853,0.003151,-0.034014,0.024777,0.079684,exam
2007-09-04,0,0.003151,-0.034014,0.024777,0.079684,0.015617,-0.026002,0.015921,0.086757,exam
2007-09-05,0,0.015617,-0.026002,0.015921,0.086757,-0.021596,-0.022261,0.014165,0.09633,exam
2007-09-06,0,-0.021596,-0.022261,0.014165,0.09633,0.014801,0.006632,0.033633,0.118639,exam
2007-09-07,0,0.014801,0.006632,0.033633,0.118639,-0.045062,0.012343,0.024223,0.126006,exam
2007-09-10,0,-0.045062,0.012343,0.024223,0.126006,0.011471,0.060861,0.060992,0.191258,exam
2007-09-11,1,0.011471,0.060861,0.060992,0.191258,0.019518,0.043042,0.032071,0.166965,exam
2007-09-12,1,0.019518,0.043042,0.032071,0.166965,0.007318,0.037255,0.025753,0.104614,exam
2007-09-13,0,0.007318,0.037255,0.025753,0.104614,0.020558,0.026823,0.045202,0.095228,exam
2007-09-14,0,0.020558,0.026823,0.045202,0.095228,0.000705,0.011735,0.050054,0.045365,exam
2007-09-17,0,0.000705,0.011735,0.050054,0.045365,-0.005519,0.000123,0.053579,0.064178,exam
2007-09-18,0,-0.005519,0.000123,0.053579,0.064178,0.013862,-0.010518,0.069726,0.083006,exam
2007-09-19,0,0.013862,-0.010518,0.069726,0.083006,-0.002813,-0.011089,0.081017,0.016879,exam
2007-09-20,0,-0.002813,-0.011089,0.081017,0.016879,0.005562,0.017898,0.08224,0.024742,exam
2007-09-21,0,0.005562,0.017898,0.08224,0.024742,-0.01078,0.037874,0.099376,0.047947,exam
2007-09-24,0,-0.01078,0.037874,0.099376,0.047947,-0.016101,0.053449,0.122778,0.086863,exam
2007-09-25,0,-0.016101,0.053449,0.122778,0.086863,0.013277,0.081097,0.130703,0.115435,exam
2007-09-26,0,0.013277,0.081097,0.130703,0.115435,0.026417,0.09314,0.076881,0.093336,exam
2007-09-27,0,0.026417,0.09314,0.076881,0.093336,0.025296,0.06321,0.047863,0.040616,exam
2007-09-28,0,0.025296,0.06321,0.047863,0.040616,0.004065,0.059258,-0.004465,-0.010241,exam
2007-10-08,0,0.004065,0.059258,-0.004465,-0.010241,0.009722,0.065811,0.01006,-0.031372,exam
2007-10-09,0,0.009722,0.065811,0.01006,-0.031372,0.024564,0.045884,0.012415,-0.0294,exam
2007-10-10,0,0.024564,0.045884,0.012415,-0.0294,-0.001686,-0.014873,-0.059331,-0.098628,exam
2007-10-11,0,-0.001686,-0.014873,-0.059331,-0.098628,0.021485,-0.014434,-0.053128,-0.099559,exam
2007-10-12,0,0.021485,-0.014434,-0.053128,-0.099559,0.010277,-0.060158,-0.04678,-0.139693,exam
2007-10-15,0,0.010277,-0.060158,-0.04678,-0.139693,-0.009156,-0.052309,-0.031988,-0.153304,exam
2007-10-16,0,-0.009156,-0.052309,-0.031988,-0.153304,-0.034955,-0.032001,-0.013503,-0.103307,exam
2007-10-17,0,-0.034955,-0.032001,-0.013503,-0.103307,-0.001241,-0.045129,0.01528,-0.078968,exam
2007-10-18,1,-0.001241,-0.045129,0.01528,-0.078968,-0.025906,-0.039261,-0.006916,-0.086245,exam
2007-10-19,1,-0.025906,-0.039261,-0.006916,-0.086245,0.018714,0.014234,-0.005802,-0.070141,exam
2007-10-22,0,0.018714,0.014234,-0.005802,-0.070141,0.012076,0.021443,-0.041019,-0.083086,exam
2007-10-23,1,0.012076,0.021443,-0.041019,-0.083086,-0.048043,0.01911,-0.041302,-0.107628,exam
2007-10-24,1,-0.048043,0.01911,-0.041302,-0.107628,0.004897,0.063264,-0.041775,-0.103954,exam
2007-10-25,0,0.004897,0.063264,-0.041775,-0.103954,0.028333,0.033666,-0.049035,-0.099738,exam
2007-10-26,0,0.028333,0.033666,-0.049035,-0.099738,0.025955,-0.019755,-0.097472,-0.137291,exam
2007-10-29,1,0.025955,-0.019755,-0.097472,-0.137291,0.009764,-0.061151,-0.125326,-0.17569,exam
2007-10-30,1,0.009764,-0.061151,-0.125326,-0.17569,-0.006798,-0.059279,-0.091033,-0.193354,exam
2007-10-31,0,-0.006798,-0.059279,-0.091033,-0.193354,-0.023076,-0.09879,-0.092829,-0.154027,exam
2007-11-01,0,-0.023076,-0.09879,-0.092829,-0.154027,-0.024812,-0.080008,-0.079881,-0.156812,exam
2007-11-02,0,-0.024812,-0.080008,-0.079881,-0.156812,-0.017372,-0.079284,-0.064714,-0.135921,exam
2007-11-05,0,-0.017372,-0.079284,-0.064714,-0.135921,0.011778,-0.068355,-0.043867,-0.112106,exam
2007-11-06,0,0.011778,-0.068355,-0.043867,-0.112106,-0.048513,-0.033755,-0.069183,-0.099813,exam
2007-11-07,0,-0.048513,-0.033755,-0.069183,-0.099813,-0.002717,0.006613,-0.064889,-0.055338,exam
2007-11-08,-2,-0.002717,0.006613,-0.064889,-0.055338,-0.024045,0.000137,-0.053317,-0.042099,exam
2007-11-09,-2,-0.024045,0.000137,-0.053317,-0.042099,-0.005708,0.015824,-0.044119,-0.004975,exam
2007-11-12,-2,-0.005708,0.015824,-0.044119,-0.004975,0.049353,0.026285,-0.057581,0.003288,exam
2007-11-13,-2,0.049353,0.026285,-0.057581,0.003288,-0.008761,-0.036666,-0.112569,-0.058594,exam
2007-11-14,-2,-0.008761,-0.036666,-0.112569,-0.058594,-0.009133,-0.071033,-0.06746,-0.075901,exam
2007-11-15,-2,-0.009133,-0.071033,-0.06746,-0.075901,-0.008737,-0.053447,-0.083609,-0.058003,exam
2007-11-16,-2,-0.008737,-0.053447,-0.083609,-0.058003,0.004531,-0.05901,-0.076134,-0.074587,exam
2007-11-19,-2,0.004531,-0.05901,-0.076134,-0.074587,-0.015012,-0.081718,-0.07137,-0.086429,exam
2007-11-20,-2,-0.015012,-0.081718,-0.07137,-0.086429,-0.044123,-0.078792,-0.032906,-0.052251,exam
2007-11-21,-2,-0.044123,-0.078792,-0.032906,-0.052251,0.009624,0.003846,0.010214,0.011914,exam
2007-11-22,-2,0.009624,0.003846,0.010214,0.011914,-0.014562,-0.031865,0.01185,0.013841,exam
2007-11-23,-2,-0.014562,-0.031865,0.01185,0.013841,-0.01971,-0.018198,0.040951,0.055539,exam
2007-11-26,-2,-0.01971,-0.018198,0.040951,0.055539,-0.011874,0.011269,0.064588,0.069957,exam
2007-11-27,-2,-0.011874,0.011269,0.064588,0.069957,0.041625,0.049811,0.060822,0.089512,exam
2007-11-28,-2,0.041625,0.049811,0.060822,0.089512,-0.026292,0.006344,-0.009052,0.061071,exam
2007-11-29,-2,-0.026292,0.006344,-0.009052,0.061071,-0.000651,0.045154,0.027943,0.080008,exam
2007-11-30,-2,-0.000651,0.045154,0.027943,0.080008,0.009711,0.060245,0.001674,0.083022,exam
2007-12-03,-2,0.009711,0.060245,0.001674,0.083022,0.025786,0.052725,-0.016217,0.082176,exam
2007-12-04,-2,0.025786,0.052725,-0.016217,0.082176,-0.001503,0.010489,-0.020003,0.063245,exam
2007-12-05,-2,-0.001503,0.010489,-0.020003,0.063245,0.011259,-0.015299,0.001682,0.071155,exam
2007-12-06,-2,0.011259,-0.015299,0.001682,0.071155,0.013779,-0.016468,0.001968,0.057892,exam
2007-12-07,-2,0.013779,-0.016468,0.001968,0.057892,0.002549,-0.055243,0.014014,0.05306,exam
2007-12-10,-2,0.002549,-0.055243,0.014014,0.05306,-0.01537,-0.065489,0.005043,0.054388,exam
2007-12-11,-2,-0.01537,-0.065489,0.005043,0.054388,-0.026984,-0.030175,0.027045,0.076369,exam
2007-12-12,-2,-0.026984,-0.030175,0.027045,0.076369,0.010058,0.017245,0.070764,0.108886,exam
2007-12-13,-2,0.010058,0.017245,0.070764,0.108886,-0.026189,0.018744,0.05065,0.087038,exam
2007-12-14,-2,-0.026189,0.018744,0.05065,0.087038,-0.008323,0.073307,0.081212,0.084862,exam
2007-12-17,-2,-0.008323,0.073307,0.081212,0.084862,0.021838,0.075475,0.100015,0.065229,exam
2007-12-18,-2,0.021838,0.075475,0.100015,0.065229,0.020592,0.059001,0.084947,0.048309,exam
2007-12-19,-2,0.020592,0.059001,0.084947,0.048309,0.011547,0.052612,0.069356,-0.025597,exam
2007-12-20,-2,0.011547,0.052612,0.069356,-0.025597,0.025967,0.031318,0.055814,-0.106243,exam
2007-12-21,-2,0.025967,0.031318,0.055814,-0.106243,-0.00632,0.007365,0.038506,-0.101487,exam
2007-12-24,-2,-0.00632,0.007365,0.038506,-0.101487,0.006185,0.022818,0.049097,-0.09295,exam
2007-12-25,-2,0.006185,0.022818,0.049097,-0.09295,0.014434,0.024501,0.048025,-0.090126,exam
2007-12-26,-2,0.014434,0.024501,0.048025,-0.090126,-0.008915,0.015907,0.035603,-0.167568,exam
2007-12-27,-2,-0.008915,0.015907,0.035603,-0.167568,0.002138,0.023752,0.034634,-0.152734,exam
2007-12-28,-2,0.002138,0.023752,0.034634,-0.152734,0.008923,0.030913,0.003376,-0.162145,exam
2008-01-02,-2,0.008923,0.030913,0.003376,-0.162145,0.00784,0.025692,-0.031623,-0.176033,exam
2008-01-03,-2,0.00784,0.025692,-0.031623,-0.176033,0.005926,0.022962,-0.03377,-0.194122,exam
2008-01-04,0,0.005926,0.022962,-0.03377,-0.194122,-0.001263,0.019387,-0.088795,-0.133715,exam
2008-01-07,0,-0.001263,0.019387,-0.088795,-0.133715,0.009149,0.01063,-0.15349,-0.146074,exam
2008-01-08,0,0.009149,0.01063,-0.15349,-0.146074,0.003814,-0.026712,-0.134802,-0.173864,exam
2008-01-09,0,0.003814,-0.026712,-0.134802,-0.173864,0.005157,-0.05588,-0.135399,-0.165713,exam
2008-01-10,0,0.005157,-0.05588,-0.135399,-0.165713,0.00241,-0.055458,-0.13182,-0.180056,exam
2008-01-11,0,0.00241,-0.055458,-0.13182,-0.180056,-0.009842,-0.106124,-0.196186,-0.16911,exam
2008-01-14,0,-0.009842,-0.106124,-0.196186,-0.16911,-0.028138,-0.162394,-0.181096,-0.143191,exam
2008-01-15,0,-0.028138,-0.162394,-0.181096,-0.143191,-0.026269,-0.111057,-0.164964,-0.136767,exam
2008-01-16,0,-0.026269,-0.111057,-0.164964,-0.136767,0.005606,-0.084226,-0.149126,-0.121214,exam
2008-01-17,-2,0.005606,-0.084226,-0.149126,-0.121214,-0.05136,-0.080845,-0.165957,-0.156398,exam
2008-01-18,-2,-0.05136,-0.080845,-0.165957,-0.156398,-0.072173,-0.100754,-0.049298,-0.146896,exam
2008-01-21,-2,-0.072173,-0.100754,-0.049298,-0.146896,0.031427,-0.022328,0.008761,-0.070524,exam
2008-01-22,-2,0.031427,-0.022328,0.008761,-0.070524,0.003121,-0.060641,-0.045147,-0.07846,exam
2008-01-23,-2,0.003121,-0.060641,-0.045147,-0.07846,0.009318,-0.070869,-0.035061,-0.088649,exam
2008-01-24,-2,0.009318,-0.070869,-0.035061,-0.088649,-0.071907,-0.092597,-0.05556,-0.086765,exam
2008-01-25,-2,-0.071907,-0.092597,-0.05556,-0.086765,0.008746,0.057222,0.033684,0.004295,exam
2008-01-28,-2,0.008746,0.057222,0.033684,0.004295,-0.008993,0.031799,0.046288,-0.027477,exam
2008-01-29,-2,-0.008993,0.031799,0.046288,-0.027477,-0.0078,0.016494,0.033768,-0.02834,exam
2008-01-30,-2,-0.0078,0.016494,0.033768,-0.02834,-0.014286,0.038539,0.032803,-0.00511,exam
2008-01-31,-2,-0.014286,0.038539,0.032803,-0.00511,0.081328,0.040817,0.011461,-0.004687,exam
2008-02-01,-2,0.081328,0.040817,0.011461,-0.004687,-0.015511,-0.022264,-0.102659,-0.112554,exam
2008-02-04,-2,-0.015511,-0.022264,-0.102659,-0.112554,-0.023693,0.014042,-0.078596,-0.094315,exam
2008-02-05,-2,-0.023693,0.014042,-0.078596,-0.094315,0.013717,0.016993,-0.034888,-0.09366,exam
2008-02-13,-2,0.013717,0.016993,-0.034888,-0.09366,-0.012123,-0.005522,-0.055534,-0.12764,exam
2008-02-14,-2,-0.012123,-0.005522,-0.055534,-0.12764,0.015792,-0.028205,-0.033041,-0.118845,exam
2008-02-15,-2,0.015792,-0.028205,-0.033041,-0.118845,0.021046,-0.082226,-0.028432,-0.163764,exam
2008-02-18,-2,0.021046,-0.082226,-0.028432,-0.163764,-0.020852,-0.091356,-0.070502,-0.213407,exam
2008-02-19,-2,-0.020852,-0.091356,-0.070502,-0.213407,-0.008726,-0.051013,-0.060078,-0.176358,exam
2008-02-20,-2,-0.008726,-0.051013,-0.060078,-0.176358,-0.034655,-0.05029,-0.036709,-0.159731,exam
2008-02-21,-2,-0.034655,-0.05029,-0.036709,-0.159731,-0.040675,-0.004977,-0.015965,-0.131275,exam
2008-02-22,-2,-0.040675,-0.004977,-0.015965,-0.131275,0.010888,0.058614,-0.011027,-0.135083,exam
2008-02-25,-2,0.010888,0.058614,-0.011027,-0.135083,0.022621,0.022951,-0.017059,-0.14359,exam
2008-02-26,-2,0.022621,0.022951,-0.017059,-0.14359,-0.007969,-0.009552,-0.060897,-0.167785,exam
2008-02-27,-2,-0.007969,-0.009552,-0.060897,-0.167785,0.011404,0.014299,-0.076346,-0.20654,exam
2008-02-28,-2,0.011404,0.014299,-0.076346,-0.20654,0.020635,-0.011043,-0.088736,-0.176701,exam
2008-02-29,-2,0.020635,-0.011043,-0.088736,-0.176701,-0.023167,-0.065785,-0.139293,-0.217553,exam
2008-03-03,-2,-0.023167,-0.065785,-0.139293,-0.217553,-0.009872,-0.039112,-0.153744,-0.232107,exam
2008-03-04,-2,-0.009872,-0.039112,-0.153744,-0.232107,0.01592,-0.05184,-0.123711,-0.22009,exam
2008-03-05,-2,0.01592,-0.05184,-0.123711,-0.22009,-0.013866,-0.089367,-0.12771,-0.209757,exam
2008-03-06,-2,-0.013866,-0.089367,-0.12771,-0.209757,-0.035861,-0.07856,-0.117181,-0.16298,exam
2008-03-07,-2,-0.035861,-0.07856,-0.117181,-0.16298,0.004722,-0.078685,-0.12544,-0.128732,exam
2008-03-10,-2,0.004722,-0.078685,-0.12544,-0.128732,-0.022987,-0.119298,-0.128727,-0.180507,exam
2008-03-11,-2,-0.022987,-0.119298,-0.128727,-0.180507,-0.024289,-0.075801,-0.11382,-0.147018,exam
2008-03-12,-2,-0.024289,-0.075801,-0.11382,-0.147018,-0.002163,-0.042105,-0.140955,-0.120458,exam
2008-03-13,-2,-0.002163,-0.042105,-0.140955,-0.120458,-0.035991,-0.041914,-0.096531,-0.168068,exam
2008-03-14,-2,-0.035991,-0.041914,-0.096531,-0.168068,-0.039568,-0.050748,-0.090926,-0.12348,exam
2008-03-17,-2,-0.039568,-0.050748,-0.090926,-0.12348,0.025266,-0.010706,-0.0926,-0.102837,exam
2008-03-18,-2,0.025266,-0.010706,-0.0926,-0.102837,0.011285,-0.041137,-0.109985,-0.143253,exam
2008-03-19,-2,0.011285,-0.041137,-0.109985,-0.143253,-0.001964,-0.103195,-0.09406,-0.18648,exam
2008-03-20,-2,-0.001964,-0.103195,-0.09406,-0.18648,-0.04488,-0.057007,-0.051878,-0.179003,exam
2008-03-21,-2,-0.04488,-0.057007,-0.051878,-0.179003,0.000946,-0.042325,-0.003764,-0.131929,exam
2008-03-24,-2,0.000946,-0.042325,-0.003764,-0.131929,-0.006271,-0.08278,-0.05943,-0.096784,exam
2008-03-25,-2,-0.006271,-0.08278,-0.05943,-0.096784,-0.054166,-0.071802,-0.037462,-0.006607,exam
2008-03-26,-2,-0.054166,-0.071802,-0.037462,-0.006607,0.049439,0.010186,0.023861,0.042873,exam
2008-03-27,-2,0.049439,0.010186,0.023861,0.042873,-0.03001,0.005438,-0.079181,-0.029448,exam
2008-03-28,-2,-0.03001,0.005438,-0.079181,-0.029448,-0.041337,0.040265,-0.035811,0.0146,exam
2008-03-31,-2,-0.041337,0.040265,-0.035811,0.0146,0.005623,0.025457,-0.011282,0.109322,exam
2008-04-01,-2,0.005623,0.025457,-0.011282,0.109322,0.02938,0.036997,-0.037379,0.1234,exam
2008-04-02,-2,0.02938,0.036997,-0.037379,0.1234,0.044506,0.013536,-0.102016,0.083355,exam
2008-04-03,-2,0.044506,0.013536,-0.102016,0.083355,0.003589,-0.084162,-0.134081,-0.005687,exam
2008-04-07,-2,0.003589,-0.084162,-0.134081,-0.005687,-0.054983,-0.073131,-0.128649,0.012263,exam
2008-04-08,-2,-0.054983,-0.073131,-0.128649,0.012263,0.01694,-0.035827,-0.039714,0.058461,exam
2008-04-09,-2,0.01694,-0.035827,-0.039714,0.058461,0.006092,-0.071722,0.032056,0.044715,exam
2008-04-10,-2,0.006092,-0.071722,0.032056,0.044715,-0.056177,-0.114009,0.018569,0.019282,exam
2008-04-11,-2,-0.056177,-0.114009,0.018569,0.019282,0.015676,-0.054507,0.054009,0.109432,exam
2008-04-14,-2,0.015676,-0.054507,0.054009,0.109432,-0.016949,-0.059898,0.052282,0.086302,exam
2008-04-15,-2,-0.016949,-0.059898,0.052282,0.086302,-0.02092,-0.004031,0.12198,0.101054,exam
2008-04-16,-2,-0.02092,-0.004031,0.12198,0.101054,-0.039739,0.111796,0.167022,0.118539,exam
2008-04-17,-2,-0.039739,0.111796,0.167022,0.118539,0.007209,0.149638,0.206429,0.11261,exam
2008-04-18,-2,0.007209,0.149638,0.206429,0.11261,0.009885,0.114771,0.148275,0.137059,exam
2008-04-21,-2,0.009885,0.114771,0.148275,0.137059,0.04147,0.119328,0.161717,0.107326,exam
2008-04-22,-2,0.04147,0.119328,0.161717,0.107326,0.092944,0.126522,0.102235,0.059408,exam
2008-04-23,-2,0.092944,0.126522,0.102235,0.059408,-0.007055,0.049673,0.012266,-0.060979,exam
2008-04-24,-2,-0.007055,0.049673,0.012266,-0.060979,-0.023338,0.049399,0.0007,-0.051251,exam
2008-04-25,-2,-0.023338,0.049399,0.0007,-0.051251,0.014013,0.030054,0.052583,-0.004515,exam
2008-04-28,-2,0.014013,0.030054,0.052583,-0.004515,0.048164,0.03787,0.032329,-0.034617,exam
2008-04-29,-2,0.048164,0.03787,0.032329,-0.034617,0.018386,-0.021559,-0.018651,-0.070336,exam
2008-04-30,-2,0.018386,-0.021559,-0.018651,-0.070336,-0.007315,-0.035637,-0.041545,-0.08029,exam
2008-05-05,-2,-0.007315,-0.035637,-0.041545,-0.08029,-0.041342,-0.046407,-0.077766,-0.079577,exam
2008-05-06,-2,-0.041342,-0.046407,-0.077766,-0.079577,0.021706,0.021871,-0.009768,-0.058461,exam
2008-05-07,-2,0.021706,0.021871,-0.009768,-0.058461,-0.011854,-0.005338,-0.046819,-0.083457,exam
2008-05-08,-2,-0.011854,-0.005338,-0.046819,-0.083457,0.003733,0.002972,-0.038854,-0.078545,exam
