trade_date,news_count,sentiment_index,quintile_tier,window
2021-08-26,2217,0.013784,5,exam
2021-08-27,829,0.034548,5,exam
2021-08-30,4280,0.020458,5,exam
2021-08-31,2421,0.026832,5,exam
2021-09-01,2446,0.020098,5,exam
2021-09-02,2456,0.016124,5,exam
2021-09-03,759,0.0078,3,exam
2021-09-06,5657,0.018667,5,exam
2021-09-07,2566,0.014388,5,exam
2021-09-08,2541,0.015065,5,exam
2021-09-09,2719,0.011416,4,exam
2021-09-10,820,0.007171,3,exam
2021-09-13,5261,0.015434,5,exam
2021-09-14,2520,0.017651,5,exam
2021-09-15,2176,0.012077,4,exam
2021-09-16,2372,0.011433,4,exam
2021-09-17,1622,0.004439,2,exam
2021-09-22,4577,0.008582,3,exam
2021-09-23,1519,0.019144,5,exam
2021-09-24,2019,0.011095,4,exam
2021-09-27,4419,0.010192,4,exam
2021-09-28,2140,0.016673,5,exam
2021-09-29,1918,0.005109,2,exam
2021-09-30,1110,0.013477,4,exam
2021-10-08,6612,0.017592,5,exam
2021-10-11,3847,0.013652,4,exam
2021-10-12,2090,0.009914,4,exam
2021-10-13,2019,0.016107,5,exam
2021-10-14,1941,0.011273,4,exam
2021-10-15,1821,0.017068,5,exam
2021-10-18,4454,0.012151,4,exam
2021-10-19,2053,0.017789,5,exam
2021-10-20,1848,0.015649,5,exam
2021-10-21,2147,0.015985,5,exam
2021-10-22,1648,0.010631,4,exam
2021-10-25,4378,0.017332,5,exam
2021-10-26,1758,0.021433,5,exam
2021-10-27,1923,0.013749,5,exam
2021-10-28,1741,0.013509,4,exam
2021-10-29,1939,0.01706,5,exam
2021-11-01,4306,0.023177,5,exam
2021-11-02,1901,0.024324,5,exam
2021-11-03,2046,0.018084,5,exam
2021-11-04,2099,0.019724,5,exam
2021-11-05,2187,0.012858,4,exam
2021-11-08,4305,0.012302,4,exam
2021-11-09,2217,0.017718,5,exam
2021-11-10,2074,0.013983,5,exam
2021-11-11,2165,0.017127,5,exam
2021-11-12,2244,0.0118,4,exam
2021-11-15,3641,0.010162,4,exam
2021-11-16,1982,0.01558,5,exam
2021-11-17,2028,0.013846,5,exam
2021-11-18,2141,0.008463,3,exam
2021-11-19,2287,0.011369,4,exam
2021-11-22,3669,0.010804,4,exam
2021-11-23,2079,0.0157,5,exam
2021-11-24,2141,0.014292,5,exam
2021-11-25,1836,0.006841,3,exam
2021-11-26,2041,0.002293,1,exam
2021-11-29,2571,0.004667,2,exam
2021-11-30,1909,0.01318,4,exam
2021-12-01,1944,0.015885,5,exam
2021-12-02,2226,0.015436,5,exam
2021-12-03,2137,0.009846,4,exam
2021-12-06,3573,0.012483,4,exam
2021-12-07,2268,0.025168,5,exam
2021-12-08,2139,0.020944,5,exam
2021-12-09,2410,0.018971,5,exam
2021-12-10,2465,0.010061,4,exam
2021-12-13,4135,0.011753,4,exam
2021-12-14,2768,0.012876,4,exam
2021-12-15,2485,0.011541,4,exam
2021-12-16,2583,0.010437,4,exam
2021-12-17,2575,0.004179,2,exam
2021-12-20,4490,0.009532,3,exam
2021-12-21,2448,0.020964,5,exam
2021-12-22,2634,0.018451,5,exam
2021-12-23,2387,0.010591,4,exam
2021-12-24,2357,0.010369,4,exam
2021-12-27,4395,0.007563,3,exam
2021-12-28,2455,0.011536,4,exam
2021-12-29,2433,0.01141,4,exam
2021-12-30,2708,0.016514,5,exam
2021-12-31,2653,0.013615,4,exam
2022-01-04,5333,0.015946,5,exam
2022-01-05,2165,0.012176,4,exam
2022-01-06,2430,0.009597,3,exam
2022-01-07,2774,0.011118,4,exam
2022-01-10,4579,0.008045,3,exam
2022-01-11,2830,0.011873,4,exam
2022-01-12,2678,0.023032,5,exam
2022-01-13,2724,0.017357,5,exam
2022-01-14,2757,0.013058,4,exam
2022-01-17,4484,0.016414,5,exam
2022-01-18,2871,0.015674,5,exam
2022-01-19,2681,0.010339,4,exam
2022-01-20,2547,0.019301,5,exam
2022-01-21,2771,0.009989,4,exam
2022-01-24,4650,0.005342,2,exam
2022-01-25,2598,0.007852,3,exam
2022-01-26,1585,0.022713,5,exam
2022-01-27,2902,0.007347,3,exam
2022-01-28,2792,0.005917,2,exam
2022-02-07,8983,0.011956,4,exam
2022-02-08,2533,0.008512,3,exam
2022-02-09,2604,0.018018,5,exam
2022-02-10,2505,0.016096,5,exam
2022-02-11,2376,0.007761,3,exam
2022-02-14,4344,0.008527,3,exam
2022-02-15,2480,0.020081,5,exam
2022-02-16,2590,0.018471,5,exam
2022-02-17,2592,0.013102,4,exam
2022-02-18,2617,0.009232,3,exam
2022-02-21,4724,0.010787,4,exam
2022-02-22,1700,0.007224,3,exam
2022-02-23,2538,0.019905,5,exam
2022-02-24,2984,0.009129,3,exam
2022-02-25,2880,0.015375,5,exam
2022-02-28,5023,0.008457,3,exam
2022-03-01,2626,0.013785,5,exam
2022-03-02,2835,0.014928,5,exam
2022-03-03,2570,0.016934,5,exam
2022-03-04,2698,0.006449,2,exam
2022-03-07,4408,0.008784,3,exam
2022-03-08,2708,0.009867,4,exam
2022-03-09,2549,0.018894,5,exam
2022-03-10,2527,0.023237,5,exam
2022-03-11,2489,0.012358,4,exam
2022-03-14,4079,0.010081,4,exam
2022-03-15,817,0.000832,1,exam
2022-03-16,2926,0.024033,5,exam
2022-03-17,2776,0.020144,5,exam
2022-03-18,2720,0.014456,5,exam
2022-03-21,4597,0.015871,5,exam
2022-03-22,2776,0.016239,5,exam
2022-03-23,2704,0.017559,5,exam
2022-03-24,2449,0.009637,3,exam
2022-03-25,2495,0.010004,4,exam
2022-03-28,4269,0.016369,5,exam
2022-03-29,2432,0.017319,5,exam
2022-03-30,2556,0.024225,5,exam
2022-03-31,2376,0.02362,5,exam
2022-04-01,2198,0.022966,5,exam
2022-04-06,6709,0.018602,5,exam
2022-04-07,2599,0.013667,5,exam
2022-04-08,2244,0.016578,5,exam
2022-04-11,4053,0.014113,5,exam
2022-04-12,2434,0.023336,5,exam
2022-04-13,2446,0.017678,5,exam
2022-04-14,2603,0.023327,5,exam
2022-04-15,2161,0.014031,5,exam
2022-04-18,4091,0.017541,5,exam
2022-04-19,2660,0.012677,4,exam
2022-04-20,2560,0.004281,2,exam
2022-04-21,1565,0.005444,2,exam
2022-04-22,1951,0.009062,3,exam
2022-04-25,3693,0.0099,4,exam
2022-04-26,1959,0.022848,5,exam
2022-04-27,1728,0.021481,5,exam
2022-04-28,2205,0.021859,5,exam
2022-04-29,1668,0.02024,5,exam
2022-05-05,5244,0.012853,4,exam
2022-05-06,1941,0.006862,3,exam
2022-05-09,4103,0.010061,4,exam
2022-05-10,1815,0.012055,4,exam
2022-05-11,1711,0.013232,4,exam
2022-05-12,1892,0.012347,4,exam
2022-05-13,1876,0.00145,1,exam
2022-05-16,4031,0.012741,4,exam
2022-05-17,1443,0.016604,5,exam
2022-05-18,2650,0.010234,4,exam
2022-05-19,1920,0.004208,2,exam
2022-05-20,1865,0.018316,5,exam
2022-05-23,3211,0.014998,5,exam
2022-05-24,2024,0.008439,3,exam
2022-05-25,2131,0.017231,5,exam
2022-05-26,1920,0.015729,5,exam
2022-05-27,2828,0.019689,5,exam
2022-05-30,4039,0.014697,5,exam
2022-05-31,2654,0.014062,5,exam
2022-06-01,2020,0.012198,4,exam
2022-06-02,2547,0.012438,4,exam
2022-06-06,4488,0.015339,5,exam
2022-06-07,2992,0.01623,5,exam
2022-06-08,3231,0.016577,5,exam
2022-06-09,2838,0.010176,4,exam
2022-06-10,2830,0.014587,5,exam
2022-06-13,3954,0.007506,3,exam
2022-06-14,2750,0.007375,3,exam
2022-06-15,3088,0.013484,4,exam
2022-06-16,2961,0.000378,1,exam
2022-06-17,2791,0.008198,3,exam
2022-06-20,4375,0.008,3,exam
2022-06-21,2658,0.010941,4,exam
2022-06-22,2650,0.004996,2,exam
2022-06-23,2709,0.01258,4,exam
2022-06-24,2548,0.010628,4,exam
2022-06-27,3378,0.01286,4,exam
2022-06-28,1998,0.014394,5,exam
2022-06-29,2501,0.003822,2,exam
2022-06-30,2243,0.007419,3,exam
2022-07-01,1906,0.004302,2,exam
2022-07-04,4367,0.01493,5,exam
2022-07-05,3011,0.017722,5,exam
2022-07-06,2894,0.008404,3,exam
2022-07-07,2984,0.019584,5,exam
2022-07-08,2841,0.013305,4,exam
2022-07-11,4566,0.013693,5,exam
2022-07-12,3044,0.009895,4,exam
2022-07-13,3134,0.01469,5,exam
2022-07-14,2990,0.007157,3,exam
2022-07-15,2836,0.009803,3,exam
2022-07-18,4863,0.017791,5,exam
2022-07-19,3319,0.012618,4,exam
2022-07-20,3187,0.014798,5,exam
2022-07-21,3275,0.010125,4,exam
2022-07-22,3041,0.011181,4,exam
2022-07-25,4697,0.009436,3,exam
2022-07-26,3044,0.015007,5,exam
2022-07-27,3133,0.00978,3,exam
2022-07-28,3039,0.009569,3,exam
2022-07-29,2934,0.005222,2,exam
2022-08-01,5445,0.013208,4,exam
2022-08-02,3008,0.008258,3,exam
2022-08-03,2977,0.014793,5,exam
2022-08-04,3105,0.006686,2,exam
2022-08-05,3026,0.012611,4,exam
2022-08-08,4657,0.007103,3,exam
2022-08-09,2960,0.010203,4,exam
2022-08-10,3191,0.00964,3,exam
2022-08-11,2979,0.018073,5,exam
2022-08-12,2892,0.010332,4,exam
2022-08-15,4622,0.009476,3,exam
2022-08-16,2988,0.013092,4,exam
2022-08-17,3034,0.015557,5,exam
2022-08-18,2942,0.013936,5,exam
2022-08-19,2821,0.010252,4,exam
2022-08-22,4616,0.017478,5,exam
2022-08-23,2827,0.011885,4,exam
2022-08-24,2987,0.010044,4,exam
2022-08-25,2801,0.023849,5,exam
2022-08-26,2465,0.017947,5,exam
2022-08-29,4231,0.022255,5,exam
2022-08-30,2749,0.00988,4,exam
2022-08-31,2855,0.009387,3,exam
2022-09-01,2803,0.018395,5,exam
2022-09-02,2572,0.011198,4,exam
2022-09-05,4330,0.015067,5,exam
2022-09-06,2762,0.013903,5,exam
2022-09-07,2711,0.01412,5,exam
2022-09-08,2734,0.007505,3,exam
2022-09-09,2432,0.012138,4,exam
2022-09-13,3118,0.008672,3,exam
2022-09-14,2579,0.001101,1,exam
2022-09-15,2782,0.005593,2,exam
2022-09-16,2696,0.004807,2,exam
2022-09-19,4025,0.000258,1,exam
2022-09-20,2722,0.015783,5,exam
2022-09-21,2706,0.007967,3,exam
2022-09-22,2830,-0.005272,1,exam
2022-09-23,2944,0.002935,1,exam
2022-09-26,3835,0.006279,2,exam
2022-09-27,3177,0.013207,4,exam
2022-09-28,3234,0.004082,2,exam
2022-09-29,3200,0.007087,3,exam
2022-09-30,2774,0.00819,3,exam
2022-10-10,9978,0.00918,3,exam
2022-10-11,2989,0.015069,5,exam
2022-10-12,2920,0.019397,5,exam
2022-10-13,2722,0.017855,5,exam
2022-10-14,2754,0.034582,5,exam
2022-10-17,3264,0.025699,5,exam
2022-10-18,2486,0.025599,5,exam
2022-10-19,2679,0.022158,5,exam
2022-10-20,2673,0.021205,5,exam
2022-10-21,2613,0.023314,5,exam
2022-10-24,4191,0.019986,5,exam
2022-10-25,2884,0.019847,5,exam
2022-10-26,3118,0.028018,5,exam
2022-10-27,2918,0.023454,5,exam
2022-10-28,2978,0.015151,5,exam
2022-10-31,4779,0.024675,5,exam
2022-11-01,2859,0.032809,5,exam
2022-11-02,2936,0.03218,5,exam
2022-11-03,2943,0.007802,3,exam
2022-11-04,2824,0.020113,5,exam
2022-11-07,4354,0.013156,4,exam
2022-11-08,2858,0.009279,3,exam
2022-11-09,2634,0.007866,3,exam
2022-11-10,2859,0.00561,2,exam
2022-11-11,2774,0.018053,5,exam
2022-11-14,4350,0.016405,5,exam
2022-11-15,2889,0.014995,5,exam
2022-11-16,2774,0.009503,3,exam
2022-11-17,2880,0.010542,4,exam
2022-11-18,2788,0.006471,2,exam
2022-11-21,4434,0.006567,2,exam
2022-11-22,3101,0.006114,2,exam
2022-11-23,2981,0.008011,3,exam
2022-11-24,2857,0.013637,4,exam
2022-11-25,2917,0.007076,3,exam
2022-11-28,4340,0.011083,4,exam
2022-11-29,2819,0.020731,5,exam
2022-11-30,3001,0.014835,5,exam
2022-12-01,2887,0.013758,5,exam
2022-12-02,2740,0.009445,3,exam
2022-12-05,3999,0.014664,5,exam
2022-12-06,2495,0.010597,4,exam
2022-12-07,2317,0.015693,5,exam
2022-12-08,2884,0.009459,3,exam
2022-12-09,3019,0.015767,5,exam
2022-12-12,3825,0.009224,3,exam
2022-12-13,2945,0.010621,4,exam
2022-12-14,3155,0.014238,5,exam
2022-12-15,3251,0.002178,1,exam
2022-12-16,2856,0.007199,3,exam
2022-12-19,4314,0.005118,2,exam
2022-12-20,2855,0.002928,1,exam
2022-12-21,2740,0.012292,4,exam
2022-12-22,2690,0.012089,4,exam
2022-12-23,2722,0.007259,3,exam
2022-12-26,4177,0.014154,5,exam
2022-12-27,2638,0.014602,5,exam
2022-12-28,2604,0.009739,3,exam
2022-12-29,2570,0.009603,3,exam
2022-12-30,2673,0.008919,3,exam
2023-01-03,5071,0.013686,5,exam
2023-01-04,2758,0.010732,4,exam
2023-01-05,2867,0.014636,5,exam
2023-01-06,2885,0.009289,3,exam
2023-01-09,4661,0.010341,4,exam
2023-01-10,3037,0.009009,3,exam
2023-01-11,3306,0.015668,5,exam
2023-01-12,3078,0.018467,5,exam
2023-01-13,3057,0.010023,4,exam
2023-01-16,4810,0.015401,5,exam
2023-01-17,3029,0.011066,4,exam
2023-01-18,2878,0.011647,4,exam
2023-01-19,2544,0.010896,4,exam
2023-01-20,2163,0.011133,4,exam
2023-01-30,10479,0.011722,4,exam
2023-01-31,3087,0.008306,3,exam
2023-02-01,3104,0.02,5,exam
2023-02-02,3289,0.010763,4,exam
2023-02-03,3080,0.006584,2,exam
2023-02-06,4416,0.00837,3,exam
2023-02-07,3117,0.010754,4,exam
2023-02-08,3307,0.009326,3,exam
2023-02-09,3272,0.007641,3,exam
2023-02-10,3115,0.006909,3,exam
2023-02-13,4651,0.011077,4,exam
2023-02-14,3302,0.007862,3,exam
2023-02-15,3197,0.009634,3,exam
2023-02-16,3393,0.011034,4,exam
2023-02-17,3246,0.007505,3,exam
2023-02-20,4708,0.010127,4,exam
2023-02-21,2980,0.007705,3,exam
2023-02-22,3205,0.009685,3,exam
2023-02-23,3274,0.01168,4,exam
2023-02-24,2912,0.007775,3,exam
2023-02-27,2169,0.011692,4,exam
2023-02-28,2040,0.014098,5,exam
2023-03-01,2479,0.022138,5,exam
2023-03-02,1994,0.019037,5,exam
2023-03-03,1504,0.013404,4,exam
2023-03-06,3644,0.012821,4,exam
2023-03-07,1622,0.01164,4,exam
2023-03-08,1016,0.006181,2,exam
2023-03-09,2412,0.017562,5,exam
2023-03-10,1924,0.007027,3,exam
2023-03-13,2923,0.015874,5,exam
2023-03-14,1992,0.00992,4,exam
2023-03-15,2327,0.012187,4,exam
2023-03-16,2744,0.008644,3,exam
2023-03-17,952,0.008277,3,exam
2023-03-20,2756,0.012177,4,exam
2023-03-21,1559,0.01229,4,exam
2023-03-22,735,0.020408,5,exam
2023-03-23,1304,0.008405,3,exam
2023-03-24,872,0.021147,5,exam
2023-03-27,2406,0.016243,5,exam
2023-03-28,1544,0.012927,4,exam
2023-03-29,842,0.012922,4,exam
2023-03-30,1576,0.015381,5,exam
2023-03-31,2550,0.021286,5,exam
2023-04-03,1883,0.021625,5,exam
2023-04-04,600,0.024667,5,exam
2023-04-06,3065,0.010832,4,exam
2023-04-07,3063,0.015919,5,exam
2023-04-10,4201,0.015006,5,exam
2023-04-11,3321,0.012322,4,exam
2023-04-12,3100,0.017677,5,exam
2023-04-13,3099,0.011191,4,exam
2023-04-14,2640,0.015758,5,exam
2023-04-17,3292,0.013269,4,exam
2023-04-18,3000,0.01392,5,exam
2023-04-19,2315,0.013322,4,exam
2023-04-20,2683,0.014879,5,exam
2023-04-21,1065,0.031324,5,exam
2023-04-24,1658,0.010422,4,exam
2023-04-25,2068,0.011064,4,exam
2023-04-26,1319,0.016346,5,exam
2023-04-27,909,0.009241,3,exam
2023-04-28,1950,0.013672,5,exam
2023-05-04,5456,0.017669,5,exam
2023-05-05,1327,0.017995,5,exam
2023-05-08,4088,0.019022,5,exam
2023-05-09,1900,0.009242,3,exam
2023-05-10,1206,0.009022,3,exam
2023-05-11,1814,0.003947,2,exam
2023-05-12,1359,0.005151,2,exam
2023-05-15,2532,0.00872,3,exam
2023-05-16,1800,0.006911,3,exam
2023-05-17,1719,0.005445,2,exam
2023-05-18,3560,0.01336,4,exam
2023-05-19,2945,0.008204,3,exam
2023-05-22,4970,0.00808,3,exam
2023-05-23,3285,0.004481,2,exam
2023-05-24,3329,0.003725,2,exam
2023-05-25,3159,0.007851,3,exam
2023-05-26,3201,0.006798,3,exam
2023-05-29,5062,0.003667,2,exam
2023-05-30,3270,0.00855,3,exam
2023-05-31,3541,0.006043,2,exam
2023-06-01,3539,0.00972,3,exam
2023-06-02,3342,0.010724,4,exam
2023-06-05,5030,0.005543,2,exam
2023-06-06,3534,0.006259,2,exam
2023-06-07,3234,0.00564,2,exam
2023-06-08,3715,0.0059,2,exam
2023-06-09,3621,0.009622,3,exam
2023-06-12,5386,0.008102,3,exam
2023-06-13,3682,0.017262,5,exam
2023-06-14,3306,0.01735,5,exam
2023-06-15,3361,0.01108,4,exam
2023-06-16,3163,0.011394,4,exam
2023-06-19,2221,0.019505,5,exam
2023-06-20,2661,0.013769,5,exam
2023-06-21,2422,0.00365,2,exam
2023-06-26,7054,0.001259,1,exam
2023-06-27,4050,0.010588,4,exam
2023-06-28,4907,0.004924,2,exam
2023-06-29,4916,0.007925,3,exam
2023-06-30,5064,0.009179,3,exam
2023-07-03,6569,0.01213,4,exam
2023-07-04,4470,0.015579,5,exam
2023-07-05,4601,0.007355,3,exam
2023-07-06,4335,0.007243,3,exam
2023-07-07,4616,0.003977,2,exam
2023-07-10,6502,0.010975,4,exam
2023-07-11,4825,0.014558,5,exam
2023-07-12,5188,0.009915,4,exam
2023-07-13,5077,0.011613,4,exam
2023-07-14,5380,0.000349,1,exam
2023-07-17,6768,0.009261,3,exam
2023-07-18,4888,0.008028,3,exam
2023-07-19,4710,0.01166,4,exam
2023-07-20,4752,0.006827,3,exam
2023-07-21,4843,0.005459,2,exam
2023-07-24,6124,0.009393,3,exam
2023-07-25,4749,0.021167,5,exam
2023-07-26,4918,0.01172,4,exam
2023-07-27,5112,0.008474,3,exam
2023-07-28,4676,0.011061,4,exam
2023-07-31,6353,0.012208,4,exam
2023-08-01,5103,0.01476,5,exam
2023-08-02,4952,0.014968,5,exam
2023-08-03,4766,0.009358,3,exam
2023-08-04,5064,0.013894,5,exam
2023-08-07,6734,0.007027,3,exam
2023-08-08,4891,0.007957,3,exam
2023-08-09,4831,0.011294,4,exam
2023-08-10,5004,0.011878,4,exam
2023-08-11,4489,0.009802,3,exam
2023-08-14,6067,0.00923,3,exam
2023-08-15,4871,0.015701,5,exam
2023-08-16,4524,0.017241,5,exam
2023-08-17,5204,0.017233,5,exam
2023-08-18,4868,0.015596,5,exam
2023-08-21,6681,0.015914,5,exam
2023-08-22,5501,0.020033,5,exam
2023-08-23,5295,0.016657,5,exam
2023-08-24,6231,0.018989,5,exam
2023-08-25,5803,0.017653,5,exam
2023-08-28,8973,0.023947,5,exam
2023-08-29,6765,0.021381,5,exam
2023-08-30,6696,0.019188,5,exam
2023-08-31,5462,0.020703,5,exam
2023-09-01,5554,0.026806,5,exam
2023-09-04,7354,0.025912,5,exam
2023-09-05,4925,0.018185,5,exam
2023-09-06,4889,0.016388,5,exam
2023-09-07,5085,0.010439,4,exam
2023-09-08,4919,0.012531,4,exam
2023-09-11,6663,0.016497,5,exam
2023-09-12,4806,0.016945,5,exam
2023-09-13,4636,0.010846,4,exam
2023-09-14,4772,0.016664,5,exam
2023-09-15,5030,0.018147,5,exam
2023-09-18,6541,0.012475,4,exam
2023-09-19,5036,0.008888,3,exam
2023-09-20,5207,0.009011,3,exam
2023-09-21,5101,0.007732,3,exam
2023-09-22,5103,0.010739,4,exam
2023-09-25,6528,0.010668,4,exam
2023-09-26,5459,0.012618,4,exam
2023-09-27,5251,0.011929,4,exam
2023-09-28,4467,0.012474,4,exam
2023-10-09,15889,0.011684,4,exam
2023-10-10,4477,0.013723,5,exam
2023-10-11,4795,0.018886,5,exam
2023-10-12,4779,0.019209,5,exam
2023-10-13,4740,0.010759,4,exam
2023-10-16,6432,0.01454,5,exam
2023-10-17,5264,0.016725,5,exam
2023-10-18,5106,0.013717,5,exam
2023-10-19,4876,0.012305,4,exam
2023-10-20,5320,0.011707,4,exam
2023-10-23,6901,0.012259,4,exam
2023-10-24,5703,0.019912,5,exam
2023-10-25,6157,0.022011,5,exam
2023-10-26,6562,0.023645,5,exam
2023-10-27,6553,0.02239,5,exam
2023-10-30,10112,0.027453,5,exam
2023-10-31,5766,0.028318,5,exam
2023-11-01,5437,0.027633,5,exam
2023-11-02,4730,0.025302,5,exam
2023-11-03,4942,0.023586,5,exam
2023-11-06,7675,0.020774,5,exam
2023-11-07,5065,0.018732,5,exam
2023-11-08,5230,0.013736,5,exam
2023-11-09,5118,0.010293,4,exam
2023-11-10,4568,0.01155,4,exam
2023-11-13,6859,0.015577,5,exam
2023-11-14,4617,0.017059,5,exam
2023-11-15,5054,0.017499,5,exam
2023-11-16,4855,0.016824,5,exam
2023-11-17,4687,0.014628,5,exam
2023-11-20,5775,0.017759,5,exam
2023-11-21,4819,0.022992,5,exam
2023-11-22,4730,0.013996,5,exam
2023-11-23,4437,0.015822,5,exam
2023-11-24,4387,0.009729,3,exam
2023-11-27,6871,0.012837,4,exam
2023-11-28,5001,0.011518,4,exam
2023-11-29,4984,0.011236,4,exam
2023-11-30,4658,0.013877,5,exam
2023-12-01,5180,0.017398,5,exam
2023-12-04,6615,0.016822,5,exam
2023-12-05,4855,0.011493,4,exam
2023-12-06,4952,0.017068,5,exam
2023-12-07,4903,0.012662,4,exam
2023-12-08,4743,0.014877,5,exam
2023-12-11,6911,0.020061,5,exam
2023-12-12,5025,0.015873,5,exam
2023-12-13,4838,0.013617,4,exam
2023-12-14,4675,0.01867,5,exam
2023-12-15,4553,0.015462,5,exam
2023-12-18,6174,0.012109,4,exam
2023-12-19,4971,0.011885,4,exam
2023-12-20,5008,0.009473,3,exam
2023-12-21,4784,0.012349,4,exam
2024-01-02,5903,0.017483,5,exam
2024-01-03,4885,0.01781,5,exam
2024-01-04,4638,0.013558,4,exam
2024-01-05,4869,0.008815,3,exam
2024-01-08,6722,0.009658,3,exam
2024-01-09,5434,0.017033,5,exam
2024-01-10,5341,0.010942,4,exam
2024-01-11,5470,0.021112,5,exam
2024-01-12,5625,0.016946,5,exam
2024-01-15,6975,0.013018,4,exam
2024-01-16,5351,0.011901,4,exam
2024-01-17,5583,0.006649,2,exam
2024-01-18,5743,0.014223,5,exam
2024-01-19,5841,0.012655,4,exam
2024-01-22,8002,0.010352,4,exam
2024-01-23,6006,0.019001,5,exam
2024-01-24,6197,0.028117,5,exam
2024-01-25,6115,0.027375,5,exam
2024-01-26,5800,0.010214,4,exam
2024-01-29,7570,0.007498,3,exam
2024-01-30,6720,-0.006625,1,exam
2024-01-31,6299,0.015063,5,exam
2024-02-01,5740,0.030362,5,exam
2024-02-02,5002,0.029372,5,exam
2024-02-05,9222,0.027443,5,exam
2024-02-06,5491,0.044669,5,exam
2024-02-07,4875,0.045637,5,exam
2024-02-08,3494,0.033852,5,exam
2024-02-19,15043,0.025139,5,exam
2024-02-20,4747,0.029374,5,exam
2024-02-21,4886,0.030708,5,exam
2024-02-22,5064,0.029573,5,exam
2024-02-23,5073,0.021636,5,exam
2024-02-26,7561,0.017818,5,exam
2024-02-27,5550,0.019784,5,exam
2024-02-28,5721,0.015277,5,exam
2024-02-29,5408,0.025089,5,exam
2024-03-01,5349,0.038833,5,exam
2024-03-04,7536,0.024384,5,exam
2024-03-05,5429,0.016077,5,exam
2024-03-06,5253,0.022098,5,exam
2024-03-07,4797,0.020129,5,exam
2024-03-08,5271,0.020269,5,exam
2024-03-11,7810,0.023181,5,exam
2024-03-12,4867,0.022248,5,exam
2024-03-13,4862,0.019975,5,exam
2024-03-14,5112,0.013537,4,exam
2024-03-15,5326,0.014352,5,exam
2024-03-18,6652,0.017216,5,exam
2024-03-19,5527,0.013758,5,exam
2024-03-20,5453,0.017114,5,exam
2024-03-21,5818,0.020894,5,exam
2024-03-22,5299,0.01324,4,exam
2024-03-25,7490,0.016935,5,exam
2024-03-26,5863,0.016108,5,exam
2024-03-27,6029,0.012878,4,exam
2024-03-28,6428,0.017343,5,exam
2024-03-29,6709,0.017564,5,exam
2024-04-01,8387,0.030261,5,exam
2024-04-02,5256,0.025959,5,exam
2024-04-03,4873,0.019339,5,exam
2024-04-08,10266,0.016447,5,exam
2024-04-09,4962,0.016026,5,exam
2024-04-10,5317,0.012639,4,exam
2024-04-11,5474,0.018882,5,exam
2024-04-12,5217,0.016853,5,exam
2024-04-15,7815,0.011685,4,exam
2024-04-16,5793,0.011379,4,exam
2024-04-17,5733,0.020987,5,exam
2024-04-18,6003,0.015745,5,exam
2024-04-19,6270,0.009876,4,exam
2024-04-22,9247,0.009612,3,exam
2024-04-23,6232,0.009461,3,exam
2024-04-24,6789,0.011065,4,exam
2024-04-25,7860,0.009715,3,exam
2024-04-26,6786,0.022063,5,exam
2024-04-29,13067,0.012688,4,exam
2024-04-30,5386,0.006543,2,exam
2024-05-06,9598,0.022867,5,exam
2024-05-07,4672,0.01762,5,exam
2024-05-08,4487,0.010466,4,exam
2024-05-09,4845,0.01458,5,exam
2024-05-10,4793,0.012677,4,exam
2024-05-13,7677,0.006242,2,exam
2024-05-14,5222,0.01244,4,exam
2024-05-15,5048,0.013067,4,exam
2024-05-16,4887,0.013751,5,exam
2024-05-17,5009,0.016347,5,exam
2024-05-20,6928,0.014301,5,exam
2024-05-21,2083,0.016246,5,exam
2024-05-22,3612,0.019103,5,exam
2024-05-23,4086,0.012707,4,exam
2024-05-24,2223,0.015331,5,exam
2024-05-27,5729,0.010592,4,exam
2024-05-28,4719,0.008197,3,exam
2024-05-29,4714,0.012134,4,exam
2024-05-30,4707,0.006068,2,exam
2024-05-31,5027,0.010225,4,exam
2024-06-03,6696,0.012706,4,exam
2024-06-04,4121,0.012482,4,exam
2024-06-05,4732,0.005976,2,exam
2024-06-06,5550,0.010832,4,exam
2024-06-07,5140,0.009113,3,exam
2024-06-11,7503,0.00853,3,exam
2024-06-12,5006,0.019848,5,exam
2024-06-13,5064,0.015466,5,exam
2024-06-14,2982,0.016982,5,exam
2024-06-17,4634,0.010824,4,exam
2024-06-18,5139,0.010267,4,exam
2024-06-19,5166,0.013225,4,exam
2024-06-20,5051,0.013613,4,exam
2024-06-21,5096,0.010683,4,exam
2024-06-24,6860,0.009108,3,exam
2024-06-25,5082,0.014128,5,exam
2024-06-26,5414,0.017835,5,exam
2024-06-27,4937,0.011691,4,exam
2024-06-28,5270,0.015051,5,exam
2024-07-01,7876,0.021224,5,exam
2024-07-02,5076,0.021592,5,exam
2024-07-03,5013,0.018584,5,exam
2024-07-04,4803,0.017739,5,exam
2024-07-05,4800,0.009675,3,exam
2024-07-08,2171,0.011129,4,exam
